initial_creation_date,last_change_date,material,material_9,material_7,ai,mat_description,mat_description_eng,plant,planner,replenishment_type,rounding_value,lot_size,minimum_lot_size,safety_time_days,safety_time_ind,leadtime_hours,planning_time_fence,planned_delivery_time,safety_stock,unit_of_quantity,length,width,height,uom_lwh,volume,unit_of_volume,gross_weight,net_weight,unit_of_weight,stacking_factor,material_group,run_out_date,proc_type,part_type,character,init_upg,init_use_type,procurement_type,storage_location,bwd_consumption_per,fwd_consumption_per,pps_planning_calendar,factory_calendar,mrp_group,mixed_mrp,strategy_group,consumption_mode,abc_indicator,spab_indicator,status,status_valid_from,bulk_material,omb_part,warehouse_number,storage_type_stock_placement,storage_type_stock_removement,release,release_date,release_type,release_action_code,active_material,plant_calendar,document_number,sid_client,snapdate,snaptimestamp,load_date,load_timestamp,_load_date
8/24/2018,10/6/2021,8091983-05,809198305,8091983,5,LI HECKDIFFUSOR BENZINER MSP,LH RR DIFFUSOR GASOL. MSP,MC10,114,P1,10,MC,0,2,2,,3,1,40,EA,0,0,0,,0,,441,441,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,C,,S,,,,105,1R3,1P1,,,,,,,832507662,MCPCLNT001,10/7/2021,00:51.0,10/7/2021,03:15.0,10/7/2021
8/24/2018,10/6/2021,8091983-05,809198305,8091983,5,LI HECKDIFFUSOR BENZINER MSP,LH RR DIFFUSOR GASOL. MSP,MC10,114,P1,10,MC,0,2,2,,3,1,40,EA,0,0,0,,0,,441,441,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,C,,S,,,,202,,,,,,,,,832507662,MCPCLNT001,10/7/2021,00:51.0,10/7/2021,03:15.0,10/7/2021
8/24/2018,4/29/2021,8091983-05,809198305,8091983,5,LI HECKDIFFUSOR BENZINER MSP,LH RR DIFFUSOR GASOL. MSP,MC10,114,P1,10,MC,0,2,2,,3,1,20,EA,0,0,0,,0,,441,441,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,C,,S,,,,105,1R3,1P1,,,,,,,784946491,MCPCLNT001,4/30/2021,01:00.0,5/25/2021,20:54.0,5/25/2021
8/24/2018,4/29/2021,8091983-05,809198305,8091983,5,LI HECKDIFFUSOR BENZINER MSP,LH RR DIFFUSOR GASOL. MSP,MC10,114,P1,10,MC,0,2,2,,3,1,20,EA,0,0,0,,0,,441,441,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,C,,S,,,,202,,,,,,,,,784946491,MCPCLNT001,4/30/2021,01:00.0,5/25/2021,20:54.0,5/25/2021
8/24/2018,5/4/2021,8091983-05,809198305,8091983,5,LI HECKDIFFUSOR BENZINER MSP,LH RR DIFFUSOR GASOL. MSP,MC10,114,P1,10,MC,0,2,2,,3,1,20,EA,0,0,0,,0,,441,441,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,C,,S,,,,105,1R3,1P1,,,,,,,786405513,MCPCLNT001,5/5/2021,02:16.0,5/25/2021,35:45.0,5/25/2021
8/24/2018,5/4/2021,8091983-05,809198305,8091983,5,LI HECKDIFFUSOR BENZINER MSP,LH RR DIFFUSOR GASOL. MSP,MC10,114,P1,10,MC,0,2,2,,3,1,20,EA,0,0,0,,0,,441,441,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,C,,S,,,,202,,,,,,,,,786405513,MCPCLNT001,5/5/2021,02:16.0,5/25/2021,35:45.0,5/25/2021
