initial_creation_date,last_change_date,material,material_9,material_7,ai,mat_description,mat_description_eng,plant,planner,replenishment_type,rounding_value,lot_size,minimum_lot_size,safety_time_days,safety_time_ind,leadtime_hours,planning_time_fence,planned_delivery_time,safety_stock,unit_of_quantity,length,width,height,uom_lwh,volume,unit_of_volume,gross_weight,net_weight,unit_of_weight,stacking_factor,material_group,run_out_date,proc_type,part_type,character,init_upg,init_use_type,procurement_type,storage_location,bwd_consumption_per,fwd_consumption_per,pps_planning_calendar,factory_calendar,mrp_group,mixed_mrp,strategy_group,consumption_mode,abc_indicator,spab_indicator,status,status_valid_from,bulk_material,omb_part,warehouse_number,storage_type_stock_placement,storage_type_stock_removement,release,release_date,release_type,release_action_code,active_material,plant_calendar,document_number,sid_client,snapdate,snaptimestamp,load_date,load_timestamp,_load_date
2020-09-16,2022-05-11,8075177-10,807517710,8075177,10,ZB LI ZIERGITTER SEITENWAND VORN X5 M,ASSY LH ORNAMENTAL GRILLE SIDE PANEL FRT,MC10,773,P1,9.0000,MC,0.0000,05,2,,5,2,0.0000,EA,0.0000,0.0000,0.0000,,0.0000,,193.0000,193.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,D,,I,,,,202,,,,,,,,,0000000904321019,MCPCLNT001,2022-05-12,2022-05-12 04:01:23.000,2022-05-12,2022-05-12 09:03:34.000,2022-05-12
2020-09-16,2022-05-11,8075177-10,807517710,8075177,10,ZB LI ZIERGITTER SEITENWAND VORN X5 M,ASSY LH ORNAMENTAL GRILLE SIDE PANEL FRT,MC10,773,P1,9.0000,MC,0.0000,05,2,,5,2,0.0000,EA,0.0000,0.0000,0.0000,,0.0000,,193.0000,193.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,D,,I,,,,105,SSP,SSP,,,,,,,0000000904321019,MCPCLNT001,2022-05-12,2022-05-12 04:01:23.000,2022-05-12,2022-05-12 09:03:34.000,2022-05-12
2020-09-16,2022-02-25,8075177-10,807517710,8075177,10,ZB LI ZIERGITTER SEITENWAND VORN X5 M,ASSY LH ORNAMENTAL GRILLE SIDE PANEL FRT,MC10,177,P1,9.0000,MC,0.0000,05,2,,5,2,0.0000,EA,0.0000,0.0000,0.0000,,0.0000,,193.0000,193.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,D,,S,,,,105,SSP,SSP,,,,,,,0000000874575419,MCPCLNT001,2022-02-26,2022-02-26 04:01:21.000,2022-02-26,2022-02-26 10:02:15.000,2022-02-26
2020-09-16,2022-02-25,8075177-10,807517710,8075177,10,ZB LI ZIERGITTER SEITENWAND VORN X5 M,ASSY LH ORNAMENTAL GRILLE SIDE PANEL FRT,MC10,177,P1,9.0000,MC,0.0000,05,2,,5,2,0.0000,EA,0.0000,0.0000,0.0000,,0.0000,,193.0000,193.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,D,,S,,,,202,,,,,,,,,0000000874575419,MCPCLNT001,2022-02-26,2022-02-26 04:01:21.000,2022-02-26,2022-02-26 10:02:15.000,2022-02-26
2020-09-16,2021-04-15,8075177-10,807517710,8075177,10,ZB LI ZIERGITTER SEITENWAND VORN X5 M,ASSY LH ORNAMENTAL GRILLE SIDE PANEL FRT,MC10,177,P1,9.0000,MC,0.0000,04,2,,5,2,8.0000,EA,0.0000,0.0000,0.0000,,0.0000,,193.0000,193.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,D,,S,,,,105,SSP,SSP,,,,,,,0000000781063945,MCPCLNT001,2021-04-16,2021-04-16 04:02:34.000,2021-05-25,2021-05-25 04:37:52.000,2021-05-25
2020-09-16,2022-05-10,8075177-10,807517710,8075177,10,ZB LI ZIERGITTER SEITENWAND VORN X5 M,ASSY LH ORNAMENTAL GRILLE SIDE PANEL FRT,MC10,773,P1,9.0000,MC,0.0000,05,2,,5,2,0.0000,EA,0.0000,0.0000,0.0000,,0.0000,,193.0000,193.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,D,,S,,,,202,,,,,,,,,0000000903391748,MCPCLNT001,2022-05-11,2022-05-11 04:03:10.000,2022-05-11,2022-05-11 09:06:06.000,2022-05-11
2020-09-16,2021-04-15,8075177-10,807517710,8075177,10,ZB LI ZIERGITTER SEITENWAND VORN X5 M,ASSY LH ORNAMENTAL GRILLE SIDE PANEL FRT,MC10,177,P1,9.0000,MC,0.0000,04,2,,5,2,8.0000,EA,0.0000,0.0000,0.0000,,0.0000,,193.0000,193.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,D,,S,,,,202,,,,,,,,,0000000781063945,MCPCLNT001,2021-04-16,2021-04-16 04:02:34.000,2021-05-25,2021-05-25 04:37:52.000,2021-05-25
2020-09-16,2021-09-01,8075177-10,807517710,8075177,10,ZB LI ZIERGITTER SEITENWAND VORN X5 M,ASSY LH ORNAMENTAL GRILLE SIDE PANEL FRT,MC10,177,P1,9.0000,MC,0.0000,04,2,,5,2,8.0000,EA,0.0000,0.0000,0.0000,,0.0000,,193.0000,193.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,D,,S,,,,202,,,,,,,,,0000000822360646,MCPCLNT001,2021-09-02,2021-09-02 04:01:21.000,2021-09-02,2021-09-02 09:02:45.000,2021-09-02
2020-09-16,2022-05-10,8075177-10,807517710,8075177,10,ZB LI ZIERGITTER SEITENWAND VORN X5 M,ASSY LH ORNAMENTAL GRILLE SIDE PANEL FRT,MC10,773,P1,9.0000,MC,0.0000,05,2,,5,2,0.0000,EA,0.0000,0.0000,0.0000,,0.0000,,193.0000,193.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,D,,S,,,,105,SSP,SSP,,,,,,,0000000903391748,MCPCLNT001,2022-05-11,2022-05-11 04:03:10.000,2022-05-11,2022-05-11 09:06:06.000,2022-05-11
2020-09-16,2021-09-01,8075177-10,807517710,8075177,10,ZB LI ZIERGITTER SEITENWAND VORN X5 M,ASSY LH ORNAMENTAL GRILLE SIDE PANEL FRT,MC10,177,P1,9.0000,MC,0.0000,04,2,,5,2,8.0000,EA,0.0000,0.0000,0.0000,,0.0000,,193.0000,193.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,D,,S,,,,105,SSP,SSP,,,,,,,0000000822360646,MCPCLNT001,2021-09-02,2021-09-02 04:01:21.000,2021-09-02,2021-09-02 09:02:45.000,2021-09-02
2020-09-16,2022-05-12,8075177-10,807517710,8075177,10,ZB LI ZIERGITTER SEITENWAND VORN X5 M,ASSY LH ORNAMENTAL GRILLE SIDE PANEL FRT,MC10,773,P1,9.0000,MC,0.0000,05,2,,5,2,0.0000,EA,0.0000,0.0000,0.0000,,0.0000,,193.0000,193.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,D,,I,,,,202,,,,,,,,,0000000905239623,MCPCLNT001,2022-05-13,2022-05-13 04:01:46.000,2022-05-13,2022-05-13 09:04:37.000,2022-05-13
2020-09-16,2022-05-12,8075177-10,807517710,8075177,10,ZB LI ZIERGITTER SEITENWAND VORN X5 M,ASSY LH ORNAMENTAL GRILLE SIDE PANEL FRT,MC10,773,P1,9.0000,MC,0.0000,05,2,,5,2,0.0000,EA,0.0000,0.0000,0.0000,,0.0000,,193.0000,193.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,D,,I,,,,105,SSP,SSP,,,,,,,0000000905239623,MCPCLNT001,2022-05-13,2022-05-13 04:01:46.000,2022-05-13,2022-05-13 09:04:37.000,2022-05-13
