mandt,matnr,aline,cdate,ctime,dat00,delb0,extra,umdat,auskt,mng01,mng02,p_ingestday,p_ingesttime
1,807765206,0,11/11/21,7:19:35,11/11/21,SafeSt,SafetyStock,,,64.000-,247,12/03/21,19
1,807765206,0,11/05/21,7:23:23,11/05/21,SafeSt,,,,,,12/03/21,19
1,807765206,0,11/13/21,7:19:43,11/13/21,SafeSt,SafetyStock,,,64.000-,202,12/03/21,19
1,807765206,0,10/30/21,7:23:44,10/30/21,SafeSt,,,,,,12/03/21,19
1,807765206,0,10/22/21,7:20:14,10/22/21,SafeSt,,,,,,12/03/21,19
1,807765206,0,11/04/21,7:22:52,11/04/21,SafeSt,,,,,,12/03/21,19
1,807765206,0,11/30/21,7:19:43,11/30/21,SafeSt,SafetyStock,,,64.000-,122,12/03/21,19
1,807765206,0,12/02/21,7:19:45,12/02/21,SafeSt,SafetyStock,,,64.000-,104,12/03/21,19
1,807765206,0,11/17/21,7:19:40,11/17/21,SafeSt,SafetyStock,,,64.000-,185,12/03/21,19
1,807765206,0,11/20/21,7:19:29,11/20/21,SafeSt,SafetyStock,,,64.000-,161,12/03/21,19
1,807765206,0,11/16/21,7:19:35,11/16/21,SafeSt,SafetyStock,,,64.000-,189,12/03/21,19
1,807765206,0,11/18/21,7:20:04,11/18/21,SafeSt,SafetyStock,,,64.000-,179,12/03/21,19
1,807765206,0,10/25/21,4:05:30,10/25/21,SafeSt,,,,,,12/03/21,19
1,807765206,0,10/27/21,7:19:58,10/27/21,SafeSt,,,,,,12/03/21,19
1,807765206,0,11/02/21,7:23:34,11/02/21,SafeSt,,,,,,12/03/21,19
1,807765206,0,12/01/21,7:19:39,12/01/21,SafeSt,SafetyStock,,,64.000-,113,12/03/21,19
1,807765206,0,11/29/21,4:04:58,11/29/21,SafeSt,SafetyStock,,,64.000-,131,12/03/21,19
1,807765206,0,11/12/21,7:19:43,11/12/21,SafeSt,SafetyStock,,,64.000-,210,12/03/21,19
1,807765206,0,11/01/21,4:08:48,11/01/21,SafeSt,,,,,,12/03/21,19
1,807765206,0,11/10/21,7:19:45,11/10/21,SafeSt,SafetyStock,,,64.000-,255,12/03/21,19
1,807765206,0,10/23/21,7:19:56,10/23/21,SafeSt,,,,,,12/03/21,19
1,807765206,0,11/03/21,7:23:09,11/03/21,SafeSt,,,,,,12/03/21,19
1,807765206,0,10/28/21,7:19:58,10/28/21,SafeSt,,,,,,12/03/21,19
1,807765206,0,11/15/21,4:04:50,11/15/21,SafeSt,SafetyStock,,,64.000-,195,12/03/21,19
1,807765206,0,11/09/21,7:20:27,11/09/21,SafeSt,SafetyStock,,,64.000-,264,12/03/21,19
1,807765206,0,11/19/21,7:19:37,11/19/21,SafeSt,SafetyStock,,,64.000-,170,12/03/21,19
1,807765206,0,10/26/21,7:20:14,10/26/21,SafeSt,,,,,,12/03/21,19
1,807765206,0,11/08/21,4:05:22,11/08/21,SafeSt,SafetyStock,,,64.000-,274,12/03/21,19
1,807765206,0,11/06/21,7:23:18,11/06/21,SafeSt,,,,,,12/03/21,19
1,807765206,0,10/29/21,7:20:20,10/29/21,SafeSt,,,,,,12/03/21,19
1,807765206,0,11/22/21,4:05:04,11/22/21,SafeSt,SafetyStock,,,64.000-,157,12/03/21,19
1,807765206,0,12/03/21,7:19:54,12/03/21,SafeSt,SafetyStock,,,64.000-,97,12/05/21,9
1,807765206,0,12/04/21,7:20:05,12/04/21,SafeSt,SafetyStock,,,64.000-,89,12/06/21,9
1,807765206,0,12/06/21,4:04:55,12/06/21,SafeSt,SafetyStock,,,64.000-,79,12/08/21,9
1,807765206,0,12/07/21,7:19:42,12/07/21,SafeSt,SafetyStock,,,64.000-,66,12/09/21,9
1,807765206,0,12/08/21,7:19:33,12/08/21,SafeSt,SafetyStock,,,64.000-,59,12/10/21,9
1,807765206,0,12/09/21,7:19:42,12/09/21,SafeSt,SafetyStock,,,64.000-,50,12/11/21,9
1,807765206,0,12/10/21,7:20:04,12/10/21,SafeSt,SafetyStock,,,64.000-,41,12/12/21,9
1,807765206,0,12/11/21,7:19:53,12/11/21,SafeSt,SafetyStock,,,64.000-,275,12/13/21,9
1,807765206,0,12/13/21,4:05:05,12/13/21,SafeSt,SafetyStock,,,64.000-,271,12/15/21,9
1,807765206,0,12/14/21,7:19:33,12/14/21,SafeSt,SafetyStock,,,64.000-,261,12/16/21,9
1,807765206,0,12/15/21,7:19:33,12/15/21,SafeSt,SafetyStock,,,64.000-,252,12/17/21,9
1,807765206,0,12/16/21,7:19:56,12/16/21,SafeSt,SafetyStock,,,64.000-,244,12/18/21,9
1,807765206,0,12/17/21,7:19:54,12/17/21,SafeSt,SafetyStock,,,64.000-,236,12/19/21,9
1,807765206,0,12/18/21,7:19:58,12/18/21,SafeSt,SafetyStock,,,64.000-,227,12/20/21,9
1,807765206,0,12/20/21,4:05:01,12/20/21,SafeSt,SafetyStock,,,64.000-,223,12/22/21,9
1,807765206,0,12/21/21,7:20:01,12/21/21,SafeSt,SafetyStock,,,64.000-,214,12/23/21,9
1,807765206,0,12/22/21,7:19:54,12/22/21,SafeSt,SafetyStock,,,64.000-,202,12/24/21,9
1,807765206,0,12/27/21,4:05:05,12/27/21,SafeSt,SafetyStock,,,64.000-,184,12/29/21,9
1,807765206,0,12/28/21,7:19:28,12/28/21,SafeSt,SafetyStock,,,64.000-,184,12/30/21,9
1,807765206,0,12/29/21,7:19:43,12/29/21,SafeSt,SafetyStock,,,64.000-,184,12/31/21,9
1,807765206,0,12/30/21,7:19:41,12/30/21,SafeSt,SafetyStock,,,64.000-,184,01/01/22,9
1,807765206,0,12/31/21,7:19:44,12/31/21,SafeSt,SafetyStock,,,64.000-,184,01/02/22,9
1,807765206,0,01/01/22,7:19:52,01/01/22,SafeSt,SafetyStock,,,64.000-,184,01/03/22,9
1,807765206,0,01/03/22,4:05:04,01/03/22,SafeSt,SafetyStock,,,64.000-,184,01/05/22,9
1,807765206,0,01/04/22,7:19:36,01/04/22,SafeSt,SafetyStock,,,64.000-,184,01/06/22,9
1,807765206,0,01/05/22,7:19:47,01/05/22,SafeSt,SafetyStock,,,64.000-,171,01/07/22,9
1,807765206,0,01/06/22,7:19:41,01/06/22,SafeSt,SafetyStock,,,64.000-,159,01/08/22,9
1,807765206,0,01/07/22,7:19:55,01/07/22,SafeSt,SafetyStock,,,64.000-,145,01/09/22,9
1,807765206,46,01/08/22,7:19:51,01/13/22,ShipNt,0185580085/F3FVQJ9,01/19/22,15,242,329,01/10/22,9
1,807765206,0,01/08/22,7:19:51,01/08/22,SafeSt,SafetyStock,,,64.000-,131,01/10/22,9
1,807765206,41,01/10/22,4:04:59,01/13/22,ShipNt,0185580085/F3FVQJ9,01/19/22,15,242,329,01/12/22,9
1,807765206,0,01/10/22,4:04:59,01/10/22,SafeSt,SafetyStock,,,64.000-,126,01/12/22,9
1,807765206,0,01/11/22,7:19:38,01/11/22,SafeSt,SafetyStock,,,64.000-,112,01/13/22,9
1,807765206,0,01/12/22,7:19:36,01/12/22,SafeSt,SafetyStock,,,64.000-,99,01/14/22,9
1,807765206,0,01/13/22,7:19:44,01/13/22,SafeSt,SafetyStock,,,64.000-,85,01/15/22,9
1,807765206,0,01/14/22,7:19:41,01/14/22,SafeSt,SafetyStock,,,64.000-,71,01/16/22,9
1,807765206,0,01/15/22,7:19:44,01/15/22,SafeSt,SafetyStock,,,64.000-,301,01/18/22,9
1,807765206,0,01/17/22,4:04:55,01/17/22,SafeSt,SafetyStock,,,64.000-,301,01/19/22,9
1,807765206,0,01/18/22,7:19:56,01/18/22,SafeSt,SafetyStock,,,64.000-,301,01/20/22,9
1,807765206,0,01/19/22,7:19:56,01/19/22,SafeSt,SafetyStock,,,64.000-,290,01/21/22,9
1,807765206,0,01/20/22,7:19:49,01/20/22,SafeSt,SafetyStock,,,64.000-,277,01/22/22,9
1,807765206,0,01/21/22,7:20:00,01/21/22,SafeSt,SafetyStock,,,64.000-,264,01/23/22,9
1,807765206,0,01/22/22,7:19:43,01/22/22,SafeSt,SafetyStock,,,64.000-,250,01/24/22,9
1,807765206,0,01/25/22,7:19:49,01/25/22,SafeSt,SafetyStock,,,64.000-,232,01/27/22,9
1,807765206,0,01/26/22,7:19:55,01/26/22,SafeSt,SafetyStock,,,64.000-,218,01/28/22,9
1,807765206,0,01/29/22,7:19:53,01/29/22,SafeSt,SafetyStock,,,64.000-,178,01/31/22,15
1,807765206,0,01/28/22,7:20:01,01/28/22,SafeSt,SafetyStock,,,64.000-,189,01/31/22,15
1,807765206,0,01/27/22,7:19:54,01/27/22,SafeSt,SafetyStock,,,64.000-,204,01/31/22,15
1,807765206,0,01/31/22,4:05:06,01/31/22,SafeSt,SafetyStock,,,64.000-,174,02/02/22,9
1,807765206,0,02/01/22,7:19:53,02/01/22,SafeSt,SafetyStock,,,64.000-,160,02/03/22,9
1,807765206,0,02/02/22,7:19:49,02/02/22,SafeSt,SafetyStock,,,64.000-,150,02/04/22,9
1,807765206,0,02/03/22,7:19:56,02/03/22,SafeSt,SafetyStock,,,64.000-,142,02/05/22,9
1,807765206,0,02/07/22,4:05:23,02/07/22,SafeSt,SafetyStock,,,64.000-,115,02/09/22,9
1,807765206,0,02/08/22,7:19:37,02/08/22,SafeSt,SafetyStock,,,64.000-,105,02/10/22,9
1,807765206,0,02/09/22,7:19:45,02/09/22,SafeSt,SafetyStock,,,64.000-,92,02/11/22,9
1,807765206,0,02/10/22,7:19:49,02/10/22,SafeSt,SafetyStock,,,64.000-,79,02/12/22,9
1,807765206,0,02/15/22,7:19:59,02/15/22,SafeSt,SafetyStock,,,64.000-,294,02/17/22,9
1,807765206,0,02/16/22,7:19:50,02/16/22,SafeSt,SafetyStock,,,64.000-,284,02/18/22,9
1,807765206,0,02/18/22,7:20:12,02/18/22,SafeSt,SafetyStock,,,64.000-,262,02/20/22,9
1,807765206,0,02/19/22,7:20:19,02/19/22,SafeSt,SafetyStock,,,64.000-,252,02/21/22,9
1,807765206,0,02/21/22,4:05:09,02/21/22,SafeSt,SafetyStock,,,64.000-,252,02/23/22,9
1,807765206,0,02/22/22,7:20:11,02/22/22,SafeSt,SafetyStock,,,64.000-,247,02/24/22,9
1,807765206,0,02/23/22,7:19:57,02/23/22,SafeSt,SafetyStock,,,64.000-,235,02/25/22,9
1,807765206,0,02/24/22,7:20:12,02/24/22,SafeSt,SafetyStock,,,64.000-,223,02/26/22,9
