mandt,lifnr,delnote,trailer,matnr,mblnr,itmno,erdat,erfmg,meins,ebeln,ebelp,werks,lgort,bwart,rct_ident,crttime,status,shkzg,vbeln,bolnr,p_ingestday,p_ingesttime
1,18551914,7132307,B5152,874696710,5021645695,4,10/25/2021,54,EA,F3KYLPX,1,MC10,YLC1,101,,11:56:20,X,S,185436250,11828045,12/3/2021,19
1,18551914,7132667,12287,874696710,5022203117,4,11/1/2021,36,EA,F3KYLPX,1,MC10,YLC1,101,,17:33:40,X,S,185450390,11859343,12/3/2021,19
1,18551914,7134240,12009,874696710,5024079288,1,11/30/2021,45,PC,F3KYLPX,1,MC10,YLC1,101,,4:59:09,X,S,185499791,597832388,12/3/2021,19
1,18551914,7132508,B5144,874696710,5021944113,4,10/28/2021,27,EA,F3KYLPX,1,MC10,YLC1,101,,16:25:23,X,S,185446055,11842571,12/3/2021,19
1,18551914,7132871,B5119,874696710,5022437834,4,11/4/2021,54,EA,F3KYLPX,1,MC10,YLC1,101,,9:22:57,X,S,185457489,11873486,12/3/2021,19
1,18551914,7133093,7117,874696710,5022739652,4,11/8/2021,54,EA,F3KYLPX,1,MC10,YLC1,101,,22:07:31,X,S,185465668,11889599,12/3/2021,19
1,18551914,7133306,12397,874696710,5022986818,5,11/11/2021,18,EA,F3KYLPX,1,MC10,YLC1,101,,11:49:25,X,S,185476746,11903813,12/3/2021,19
1,18551914,7133471,12243,874696710,5023245680,5,11/15/2021,45,EA,F3KYLPX,1,MC10,YLC1,101,,10:17:00,X,S,185480151,11920781,12/3/2021,19
1,18551914,7134590,12271,874696710,5024433032,4,12/4/2021,54,PC,F3KYLPX,1,MC10,YLC1,101,,3:00:45,V,S,185507740,11996372,12/6/2021,9
1,18551914,7134775,12726,874696710,5024561476,6,12/6/2021,36,PC,F3KYLPX,1,MC10,YLC1,101,,14:37:45,V,S,185511736,12012889,12/8/2021,9
1,18551914,7135065,B5055,874696710,5024877737,4,12/10/2021,36,PC,F3KYLPX,1,MC10,YLC1,101,,5:10:14,X,S,185518507,12027064,12/12/2021,9
1,18551914,7135238,B5060,874696710,5025092302,4,12/13/2021,45,PC,F3KYLPX,1,MC10,YLC1,101,,20:02:22,V,S,185524489,7135238,12/15/2021,9
1,18551914,7135536,12252,874696710,5025343366,4,12/16/2021,45,PC,F3KYLPX,1,MC10,YLC1,101,,13:52:50,V,S,185534652,12057586,12/18/2021,9
1,18551914,7135709,12253,874696710,5025686309,2,12/21/2021,45,PC,F3KYLPX,1,MC10,YLC1,101,,12:15:27,V,S,185540857,12074208,12/23/2021,9
1,18551914,7136256,12417,874696710,5000229980,5,1/6/2022,54,PC,F3KYLPX,1,MC10,YLC1,101,,16:31:37,X,S,185572697,12147806,1/8/2022,9
1,18551914,7136393,12545,874696710,5000596685,5,1/11/2022,36,PC,F3KYLPX,1,MC10,YLC1,101,,20:48:42,V,S,185578387,12165756,1/13/2022,9
1,18551914,7136638,12747,874696710,5000807906,6,1/14/2022,81,PC,F3KYLPX,1,MC10,YLC1,101,,1:12:47,V,S,185587509,597834540,1/16/2022,9
1,18551914,7137060,B5067,874696710,5001165857,7,1/20/2022,45,PC,F3KYLPX,1,MC10,YLC1,101,,21:17:19,V,S,185602857,12209832,1/22/2022,9
1,18551914,7137201,12771,874696710,5001432009,6,1/24/2022,54,PC,F3KYLPX,1,MC10,YLC1,101,,22:33:26,V,S,185609375,12222463,1/26/2022,9
1,18551914,7137450,12157,874696710,5001755757,7,1/28/2022,63,PC,F3KYLPX,1,MC10,YLC1,101,,6:06:33,X,S,185620168,597834772,1/31/2022,15
1,18551914,7137616,7109,874696710,5001974034,6,1/31/2022,36,PC,F3KYLPX,1,MC10,YLC1,101,,21:38:00,X,S,185626711,12246434,2/2/2022,9
1,18551914,7138076,827,874696710,5002589016,6,2/8/2022,54,PC,F3KYLPX,1,MC10,YLC1,101,,14:56:43,X,S,185651591,7138076,2/10/2022,9
1,18551914,7138270,12037,874696710,5002751517,6,2/10/2022,54,PC,F3KYLPX,1,MC10,YLC1,101,,8:50:09,X,S,185654484,597834996,2/12/2022,9
1,18551914,7138819,B5030,874696710,5003544009,6,2/22/2022,45,PC,F3KYLPX,1,MC10,YLC1,101,,3:13:13,V,S,185680079,12341458,2/24/2022,9
1,18551914,7139115,12532,874696710,5003760221,7,2/24/2022,54,PC,F3KYLPX,1,MC10,YLC1,101,,10:30:07,V,S,185691356,597831653,2/26/2022,9
1,18551914,7139283,58107,874696710,5004121439,4,3/2/2022,45,PC,F3KYLPX,1,MC10,YLC1,101,,4:35:05,V,S,185700457,12437353,3/4/2022,9
1,18551914,7139501,58572S,874696710,5004271562,6,3/3/2022,45,PC,F3KYLPX,1,MC10,YLC1,101,,20:13:53,X,S,185706873,597831728,3/5/2022,9
1,18551914,7139710,7017,874696710,5004516631,4,3/7/2022,45,PC,F3KYLPX,1,MC10,YLC1,101,,15:50:49,X,S,185712987,597831752,3/9/2022,9
1,18551914,7139964,B5051,874696710,5004776461,9,3/10/2022,72,PC,F3KYLPX,1,MC10,YLC1,101,,10:02:42,X,S,185723277,597832536,3/12/2022,9
1,18551914,7140141,7024,874696710,5005079326,6,3/14/2022,45,PC,F3KYLPX,1,MC10,YLC1,101,,23:41:30,X,S,185728999,597832560,3/16/2022,9
1,18551914,7140419,7078,874696710,5005364298,6,3/17/2022,45,PC,F3KYLPX,1,MC10,YLC1,101,,22:40:19,X,S,185739017,597832619,3/19/2022,9
1,18551914,7140604,52899S,874696710,5005647261,4,3/22/2022,54,PC,F3KYLPX,1,MC10,YLC1,101,,4:04:55,X,S,185745825,12535853,3/24/2022,9
1,18551914,7140806,11006,874696710,5005914195,6,3/25/2022,54,PC,F3KYLPX,1,MC10,YLC1,101,,0:33:08,X,S,185755395,12567652,3/27/2022,9
1,18551914,7141237,12079,874696710,5006433831,7,3/31/2022,72,PC,F3KYLPX,1,MC10,YLC1,101,,22:53:33,V,S,185770570,633930319,4/4/2022,14
1,18551914,7140983,52300,874696710,5006179950,4,3/29/2022,72,PC,F3KYLPX,1,MC10,YLC1,101,,3:26:40,X,S,185762082,12569504,4/4/2022,14
1,18551914,7141425,7093,874696710,5006702392,4,4/5/2022,72,PC,F3KYLPX,1,MC10,YLC1,101,,0:05:30,X,S,185776687,12601687,4/7/2022,9
1,18551914,7141677,12144,874696710,5006959766,7,4/7/2022,72,PC,F3KYLPX,1,MC10,YLC1,101,,21:48:46,V,S,185786319,12631473,4/9/2022,9
1,18551914,7141839,52710,874696710,5007219192,4,4/11/2022,63,PC,F3KYLPX,1,MC10,YLC1,101,,23:35:31,V,S,185793651,12633169,4/13/2022,9
1,18551914,7142082,12206,874696710,5007472982,7,4/14/2022,18,PC,F3KYLPX,1,MC10,YLC1,101,,16:30:31,X,S,185805480,633930434,4/16/2022,9
1,18551914,7142263,A8025,874696710,5007593535,4,4/19/2022,54,PC,F3KYLPX,1,MC10,YLC1,101,,3:47:05,V,S,185813508,12664628,4/21/2022,9
1,18551914,7142443,B5165,874696710,5007835493,5,4/21/2022,54,PC,F3KYLPX,1,MC10,YLC1,101,,20:43:57,X,S,185818060,12694387,4/23/2022,9
1,18551914,7142620,12087,874696710,5007985068,7,4/24/2022,54,PC,F3KYLPX,1,MC10,YLC1,101,,20:29:06,V,S,185824652,12696227,4/26/2022,9
1,18551914,7142443,B5165,874696710,5007835493,5,4/21/2022,54,PC,F3KYLPX,1,MC10,YLC1,101,,20:43:57,X,S,185818060,12694387,5/2/2022,15
1,18551914,7142263,A8025,874696710,5007593535,4,4/19/2022,54,PC,F3KYLPX,1,MC10,YLC1,101,,3:47:05,V,S,185813508,12664628,5/2/2022,15
1,18551914,7142620,12087,874696710,5007985068,7,4/24/2022,54,PC,F3KYLPX,1,MC10,YLC1,101,,20:29:06,V,S,185824652,12696227,5/2/2022,15
1,18551914,7142620,12087,874696710,5007985068,7,4/24/2022,54,PC,F3KYLPX,1,MC10,YLC1,101,,20:29:06,V,S,185824652,12696227,5/3/2022,9
1,18551914,7142443,B5165,874696710,5007835493,5,4/21/2022,54,PC,F3KYLPX,1,MC10,YLC1,101,,20:43:57,X,S,185818060,12694387,5/3/2022,9
1,18551914,7142263,A8025,874696710,5007593535,4,4/19/2022,54,PC,F3KYLPX,1,MC10,YLC1,101,,3:47:05,V,S,185813508,12664628,5/3/2022,9
1,18551914,7142443,B5165,874696710,5007835493,5,4/21/2022,54,PC,F3KYLPX,1,MC10,YLC1,101,,20:43:57,X,S,185818060,12694387,5/4/2022,9
1,18551914,7142620,12087,874696710,5007985068,7,4/24/2022,54,PC,F3KYLPX,1,MC10,YLC1,101,,20:29:06,V,S,185824652,12696227,5/4/2022,9
1,18551914,7143053,12166,874696710,5008575163,7,5/2/2022,63,PC,F3KYLPX,1,MC10,YLC1,101,,12:12:06,X,S,185841810,633930624,5/4/2022,9
1,18551914,7142263,A8025,874696710,5007593535,4,4/19/2022,54,PC,F3KYLPX,1,MC10,YLC1,101,,3:47:05,V,S,185813508,12664628,5/4/2022,9
1,18551914,7143053,12166,874696710,5008575163,7,5/2/2022,63,PC,F3KYLPX,1,MC10,YLC1,101,,12:12:06,X,S,185841810,633930624,5/5/2022,9
1,18551914,7142443,B5165,874696710,5007835493,5,4/21/2022,54,PC,F3KYLPX,1,MC10,YLC1,101,,20:43:57,X,S,185818060,12694387,5/5/2022,9
1,18551914,7142620,12087,874696710,5007985068,7,4/24/2022,54,PC,F3KYLPX,1,MC10,YLC1,101,,20:29:06,V,S,185824652,12696227,5/5/2022,9
1,18551914,7142263,A8025,874696710,5007593535,4,4/19/2022,54,PC,F3KYLPX,1,MC10,YLC1,101,,3:47:05,V,S,185813508,12664628,5/5/2022,9
1,18551914,7142620,12087,874696710,5007985068,7,4/24/2022,54,PC,F3KYLPX,1,MC10,YLC1,101,,20:29:06,V,S,185824652,12696227,5/6/2022,9
1,18551914,7143053,12166,874696710,5008575163,7,5/2/2022,63,PC,F3KYLPX,1,MC10,YLC1,101,,12:12:06,X,S,185841810,633930624,5/6/2022,9
1,18551914,7142443,B5165,874696710,5007835493,5,4/21/2022,54,PC,F3KYLPX,1,MC10,YLC1,101,,20:43:57,X,S,185818060,12694387,5/6/2022,9
1,18551914,7142620,12087,874696710,5007985068,7,4/24/2022,54,PC,F3KYLPX,1,MC10,YLC1,101,,20:29:06,V,S,185824652,12696227,5/7/2022,9
1,18551914,7143053,12166,874696710,5008575163,7,5/2/2022,63,PC,F3KYLPX,1,MC10,YLC1,101,,12:12:06,X,S,185841810,633930624,5/7/2022,9
1,18551914,7142443,B5165,874696710,5007835493,5,4/21/2022,54,PC,F3KYLPX,1,MC10,YLC1,101,,20:43:57,X,S,185818060,12694387,5/7/2022,9
1,18551914,7143332,A8075,874696710,5008908028,4,5/5/2022,63,PC,F3KYLPX,1,MC10,YLC1,101,,23:51:45,V,S,185851923,12755488,5/7/2022,9
1,18551914,7143332,A8075,874696710,5008908028,4,5/5/2022,63,PC,F3KYLPX,1,MC10,YLC1,101,,23:51:45,V,S,185851923,12755488,5/8/2022,9
1,18551914,7142620,12087,874696710,5007985068,7,4/24/2022,54,PC,F3KYLPX,1,MC10,YLC1,101,,20:29:06,V,S,185824652,12696227,5/8/2022,9
1,18551914,7143053,12166,874696710,5008575163,7,5/2/2022,63,PC,F3KYLPX,1,MC10,YLC1,101,,12:12:06,X,S,185841810,633930624,5/8/2022,9
1,18551914,7143487,12253,874696710,5008948203,6,5/6/2022,72,PC,F3KYLPX,1,MC10,YLC1,101,,9:37:14,X,S,185858393,7143487,5/8/2022,9
1,18551914,7143053,12166,874696710,5008575163,7,5/2/2022,63,PC,F3KYLPX,1,MC10,YLC1,101,,12:12:06,X,S,185841810,633930624,5/9/2022,13
1,18551914,7143487,12253,874696710,5008948203,6,5/6/2022,72,PC,F3KYLPX,1,MC10,YLC1,101,,9:37:14,X,S,185858393,7143487,5/9/2022,13
1,18551914,7142620,12087,874696710,5007985068,7,4/24/2022,54,PC,F3KYLPX,1,MC10,YLC1,101,,20:29:06,V,S,185824652,12696227,5/9/2022,13
1,18551914,7143332,A8075,874696710,5008908028,4,5/5/2022,63,PC,F3KYLPX,1,MC10,YLC1,101,,23:51:45,V,S,185851923,12755488,5/9/2022,13
1,18551914,7143487,12253,874696710,5008948203,6,5/6/2022,72,PC,F3KYLPX,1,MC10,YLC1,101,,9:37:14,X,S,185858393,7143487,5/10/2022,13
1,18551914,7142620,12087,874696710,5007985068,7,4/24/2022,54,PC,F3KYLPX,1,MC10,YLC1,101,,20:29:06,V,S,185824652,12696227,5/10/2022,13
1,18551914,7143332,A8075,874696710,5008908028,4,5/5/2022,63,PC,F3KYLPX,1,MC10,YLC1,101,,23:51:45,V,S,185851923,12755488,5/10/2022,13
1,18551914,7143053,12166,874696710,5008575163,7,5/2/2022,63,PC,F3KYLPX,1,MC10,YLC1,101,,12:12:06,X,S,185841810,633930624,5/10/2022,13
1,18551914,7143332,A8075,874696710,5008908028,4,5/5/2022,63,PC,F3KYLPX,1,MC10,YLC1,101,,23:51:45,V,S,185851923,12755488,5/11/2022,9
1,18551914,7143487,12253,874696710,5008948203,6,5/6/2022,72,PC,F3KYLPX,1,MC10,YLC1,101,,9:37:14,X,S,185858393,7143487,5/11/2022,9
1,18551914,7143053,12166,874696710,5008575163,7,5/2/2022,63,PC,F3KYLPX,1,MC10,YLC1,101,,12:12:06,X,S,185841810,633930624,5/11/2022,9
1,18551914,7143053,12166,874696710,5008575163,7,5/2/2022,63,PC,F3KYLPX,1,MC10,YLC1,101,,12:12:06,X,S,185841810,633930624,5/12/2022,9
1,18551914,7143487,12253,874696710,5008948203,6,5/6/2022,72,PC,F3KYLPX,1,MC10,YLC1,101,,9:37:14,X,S,185858393,7143487,5/12/2022,9
1,18551914,7143332,A8075,874696710,5008908028,4,5/5/2022,63,PC,F3KYLPX,1,MC10,YLC1,101,,23:51:45,V,S,185851923,12755488,5/12/2022,9
1,18551914,7143487,12253,874696710,5008948203,6,5/6/2022,72,PC,F3KYLPX,1,MC10,YLC1,101,,9:37:14,X,S,185858393,7143487,5/13/2022,9
1,18551914,7143332,A8075,874696710,5008908028,4,5/5/2022,63,PC,F3KYLPX,1,MC10,YLC1,101,,23:51:45,V,S,185851923,12755488,5/13/2022,9
1,18551914,7143053,12166,874696710,5008575163,7,5/2/2022,63,PC,F3KYLPX,1,MC10,YLC1,101,,12:12:06,X,S,185841810,633930624,5/13/2022,9
1,18551914,7143332,A8075,874696710,5008908028,4,5/5/2022,63,PC,F3KYLPX,1,MC10,YLC1,101,,23:51:45,V,S,185851923,12755488,5/15/2022,9
1,18551914,7143487,12253,874696710,5008948203,6,5/6/2022,72,PC,F3KYLPX,1,MC10,YLC1,101,,9:37:14,X,S,185858393,7143487,5/15/2022,9
1,18551914,7143053,12166,874696710,5008575163,7,5/2/2022,63,PC,F3KYLPX,1,MC10,YLC1,101,,12:12:06,X,S,185841810,633930624,5/15/2022,9
1,18551914,7143665,12506,874696710,5009434419,3,5/12/2022,45,PC,F3KYLPX,1,MC10,YLC1,101,,16:36:22,V,S,185868181,633930757,5/15/2022,9
1,18551914,7143053,12166,874696710,5008575163,7,5/2/2022,63,PC,F3KYLPX,1,MC10,YLC1,101,,12:12:06,X,S,185841810,633930624,5/16/2022,9
1,18551914,7143332,A8075,874696710,5008908028,4,5/5/2022,63,PC,F3KYLPX,1,MC10,YLC1,101,,23:51:45,V,S,185851923,12755488,5/16/2022,9
1,18551914,7143487,12253,874696710,5008948203,6,5/6/2022,72,PC,F3KYLPX,1,MC10,YLC1,101,,9:37:14,X,S,185858393,7143487,5/16/2022,9
1,18551914,7143332,A8075,874696710,5008908028,4,5/5/2022,63,PC,F3KYLPX,1,MC10,YLC1,101,,23:51:45,V,S,185851923,12755488,5/17/2022,13
1,18551914,7143772,A8020,874696710,5009717235,7,5/16/2022,72,PC,F3KYLPX,1,MC10,YLC1,101,,23:00:41,V,S,185874365,12789718,5/17/2022,13
1,18551914,7143487,12253,874696710,5008948203,6,5/6/2022,72,PC,F3KYLPX,1,MC10,YLC1,101,,9:37:14,X,S,185858393,7143487,5/17/2022,13
1,18551914,7143053,12166,874696710,5008575163,7,5/2/2022,63,PC,F3KYLPX,1,MC10,YLC1,101,,12:12:06,X,S,185841810,633930624,5/17/2022,13
1,18551914,7143772,A8020,874696710,5009717235,7,5/16/2022,72,PC,F3KYLPX,1,MC10,YLC1,101,,23:00:41,V,S,185874365,12789718,5/18/2022,9
1,18551914,7143053,12166,874696710,5008575163,7,5/2/2022,63,PC,F3KYLPX,1,MC10,YLC1,101,,12:12:06,X,S,185841810,633930624,5/18/2022,9
1,18551914,7143332,A8075,874696710,5008908028,4,5/5/2022,63,PC,F3KYLPX,1,MC10,YLC1,101,,23:51:45,V,S,185851923,12755488,5/18/2022,9
1,18551914,7143487,12253,874696710,5008948203,6,5/6/2022,72,PC,F3KYLPX,1,MC10,YLC1,101,,9:37:14,X,S,185858393,7143487,5/18/2022,9
