mandt,matnr,aline,cdate,ctime,dat00,delb0,extra,umdat,auskt,mng01,mng02,p_ingestday,p_ingesttime
1,947015904,0,12/10/21,7:21:28,12/10/21,SafeSt,SafetyStock,,,120.000-,361,12/12/21,9
1,947015904,0,12/11/21,7:21:22,12/11/21,SafeSt,SafetyStock,,,120.000-,312,12/13/21,9
1,947015904,0,12/13/21,4:06:30,12/13/21,SafeSt,SafetyStock,,,120.000-,288,12/15/21,9
1,947015904,0,12/14/21,7:20:53,12/14/21,SafeSt,SafetyStock,,,120.000-,213,12/16/21,9
1,947015904,0,12/15/21,7:20:56,12/15/21,SafeSt,SafetyStock,,,120.000-,154,12/17/21,9
1,947015904,0,12/16/21,7:21:20,12/16/21,SafeSt,SafetyStock,,,120.000-,229,12/18/21,9
1,947015904,194,12/16/21,7:21:20,12/22/21,ShipNt,0185539377/F3MNLRH,12/21/21,10,180,428,12/18/21,9
1,947015904,385,12/16/21,7:21:20,01/05/22,SchAgr,F3MNLRH/00001,12/23/21,30,60,298,12/18/21,9
1,947015904,335,12/17/21,7:21:25,01/05/22,SchAgr,F3MNLRH/00001*,12/23/21,10,60,300,12/19/21,9
1,947015904,146,12/17/21,7:21:25,12/22/21,ShipNt,0185539377/F3MNLRH,12/21/21,10,180,428,12/19/21,9
1,947015904,0,12/17/21,7:21:25,12/17/21,SafeSt,SafetyStock,,,120.000-,181,12/19/21,9
1,947015904,286,12/18/21,7:21:28,01/05/22,SchAgr,F3MNLRH/00001*,12/23/21,10,60,291,12/20/21,9
1,947015904,0,12/18/21,7:21:28,12/18/21,SafeSt,SafetyStock,,,120.000-,334,12/20/21,9
1,947015904,88,12/18/21,7:21:28,12/22/21,ShipNt,0185539377/F3MNLRH,12/21/21,10,180,428,12/20/21,9
1,947015904,0,12/20/21,4:06:26,12/20/21,SafeSt,SafetyStock,,,120.000-,309,12/22/21,9
1,947015904,63,12/20/21,4:06:26,12/22/21,ShipNt,0185539377/F3MNLRH,12/21/21,10,180,428,12/22/21,9
1,947015904,255,12/20/21,4:06:26,01/05/22,SchAgr,F3MNLRH/00001*,12/23/21,10,60,297,12/22/21,9
1,947015904,229,12/21/21,7:21:34,01/05/22,SchAgr,F3MNLRH/00001*,12/23/21,10,60,294,12/23/21,9
1,947015904,34,12/21/21,7:21:34,12/22/21,ShipNt,0185539377/F3MNLRH,12/21/21,10,180,428,12/23/21,9
1,947015904,0,12/21/21,7:21:34,12/21/21,SafeSt,SafetyStock,,,120.000-,280,12/23/21,9
1,947015904,0,12/22/21,7:21:21,12/22/21,SafeSt,SafetyStock,,,120.000-,428,12/24/21,9
1,947015904,194,12/22/21,7:21:21,01/05/22,SchAgr,F3MNLRH/00001*,12/23/21,10,60,296,12/24/21,9
1,947015904,97,12/27/21,4:06:32,01/05/22,SchAgr,F3MNLRH/00001*,12/23/21,10,60,309,12/29/21,9
1,947015904,0,12/27/21,4:06:32,12/27/21,SafeSt,SafetyStock,,,120.000-,344,12/29/21,9
1,947015904,551,12/27/21,4:06:32,01/12/22,SchAgr,F3MNLRH/00001*,01/11/22,10,90,368,12/29/21,9
1,947015904,0,12/28/21,7:20:50,12/28/21,SafeSt,SafetyStock,,,120.000-,344,12/30/21,9
1,947015904,283,12/28/21,7:20:50,01/07/22,ShipNt,0185560956/F3MNLRH,12/23/21,10,240,303,12/30/21,9
1,947015904,550,12/28/21,7:20:50,01/12/22,SchAgr,F3MNLRH/00001*,01/11/22,10,90,368,12/30/21,9
1,947015904,0,12/29/21,7:21:07,12/29/21,SafeSt,SafetyStock,,,120.000-,344,12/31/21,9
1,947015904,550,12/29/21,7:21:07,01/12/22,SchAgr,F3MNLRH/00001*,01/11/22,10,90,368,12/31/21,9
1,947015904,283,12/29/21,7:21:07,01/07/22,ShipNt,0185560956/F3MNLRH,12/23/21,10,240,303,12/31/21,9
1,947015904,550,12/30/21,7:21:05,01/12/22,SchAgr,F3MNLRH/00001*,01/11/22,10,90,368,01/01/22,9
1,947015904,0,12/30/21,7:21:05,12/30/21,SafeSt,SafetyStock,,,120.000-,344,01/01/22,9
1,947015904,283,12/30/21,7:21:05,01/07/22,ShipNt,0185560956/F3MNLRH,12/23/21,10,240,303,01/01/22,9
1,947015904,550,12/31/21,7:21:07,01/12/22,SchAgr,F3MNLRH/00001*,01/11/22,10,90,368,01/02/22,9
1,947015904,0,12/31/21,7:21:07,12/31/21,SafeSt,SafetyStock,,,120.000-,344,01/02/22,9
1,947015904,283,12/31/21,7:21:07,01/07/22,ShipNt,0185560956/F3MNLRH,12/23/21,10,240,303,01/02/22,9
1,947015904,0,01/01/22,7:21:17,01/01/22,SafeSt,SafetyStock,,,120.000-,344,01/03/22,9
1,947015904,550,01/01/22,7:21:17,01/12/22,SchAgr,F3MNLRH/00001*,01/11/22,10,90,368,01/03/22,9
1,947015904,283,01/01/22,7:21:17,01/07/22,ShipNt,0185560956/F3MNLRH,12/23/21,10,240,303,01/03/22,9
1,947015904,0,01/03/22,4:06:31,01/03/22,SafeSt,SafetyStock,,,120.000-,344,01/05/22,9
1,947015904,283,01/03/22,4:06:31,01/07/22,ShipNt,0185560956/F3MNLRH,12/23/21,10,240,303,01/05/22,9
1,947015904,550,01/03/22,4:06:31,01/12/22,SchAgr,F3MNLRH/00001*,01/11/22,10,90,368,01/05/22,9
1,947015904,549,01/04/22,7:21:04,01/12/22,SchAgr,F3MNLRH/00001*,01/11/22,10,90,368,01/06/22,9
1,947015904,0,01/04/22,7:21:04,01/04/22,SafeSt,SafetyStock,,,120.000-,343,01/06/22,9
1,947015904,282,01/04/22,7:21:04,01/07/22,ShipNt,0185560956/F3MNLRH,12/23/21,10,240,303,01/06/22,9
1,947015904,451,01/05/22,7:21:12,01/12/22,SchAgr,F3MNLRH/00001*,01/11/22,10,90,366,01/07/22,9
1,947015904,0,01/05/22,7:21:12,01/05/22,SafeSt,SafetyStock,,,120.000-,243,01/07/22,9
1,947015904,184,01/05/22,7:21:12,01/07/22,ShipNt,0185560956/F3MNLRH,12/23/21,10,240,301,01/07/22,9
1,947015904,0,01/06/22,7:21:06,01/06/22,SafeSt,SafetyStock,,,120.000-,146,01/08/22,9
1,947015904,2,01/06/22,7:21:06,01/05/22,ShipNt,0185575598/F3MNLRH,12/23/21,10,240,386,01/08/22,9
1,947015904,436,01/06/22,7:21:06,01/13/22,ShipNt,0185577937/F3MNLRH,01/11/22,10,180,374,01/08/22,9
1,947015904,0,01/07/22,7:21:22,01/07/22,SafeSt,SafetyStock,,,120.000-,298,01/09/22,9
1,947015904,268,01/07/22,7:21:22,01/12/22,ShipNt,0185577937/F3MNLRH,01/10/22,10,180,453,01/09/22,9
1,947015904,190,01/08/22,7:21:23,01/12/22,ShipNt,0185577937/F3MNLRH,01/10/22,10,180,451,01/10/22,9
1,947015904,0,01/08/22,7:21:23,01/08/22,SafeSt,SafetyStock,,,120.000-,459,01/10/22,9
1,947015904,161,01/10/22,4:06:24,01/12/22,ShipNt,0185577937/F3MNLRH,01/10/22,10,180,451,01/12/22,9
1,947015904,0,01/10/22,4:06:24,01/10/22,SafeSt,SafetyStock,,,120.000-,430,01/12/22,9
1,947015904,73,01/11/22,7:21:06,01/12/22,ShipNt,0185577937/F3MNLRH,01/10/22,10,180,449,01/13/22,9
1,947015904,0,01/11/22,7:21:06,01/11/22,SafeSt,SafetyStock,,,120.000-,340,01/13/22,9
1,947015904,0,01/12/22,7:21:02,01/12/22,SafeSt,SafetyStock,,,120.000-,257,01/14/22,9
1,947015904,515,01/12/22,7:21:02,01/21/22,SchAgr,F3MNLRH/00001*,01/20/22,10,270,557,01/14/22,9
1,947015904,2,01/12/22,7:21:02,01/12/22,ShipNt,0185577937/F3MNLRH,01/10/22,10,180,437,01/14/22,9
1,947015904,437,01/13/22,7:21:13,01/21/22,SchAgr,F3MNLRH/00001*,01/20/22,10,270,559,01/15/22,9
1,947015904,274,01/13/22,7:21:13,01/19/22,SchAgr,F3MNLRH/00001*,01/18/22,10,150,451,01/15/22,9
1,947015904,126,01/13/22,7:21:13,01/14/22,ShipNt,0185581772/F3MNLRH,01/13/22,10,210,448,01/15/22,9
1,947015904,0,01/13/22,7:21:13,01/13/22,SafeSt,SafetyStock,,,120.000-,362,01/15/22,9
1,947015904,703,01/13/22,7:21:13,01/26/22,SchAgr,F3MNLRH/00001,01/25/22,30,90,362,01/15/22,9
1,947015904,307,01/14/22,7:21:08,01/21/22,SchAgr,F3MNLRH/00001*,01/20/22,10,90,386,01/16/22,9
1,947015904,143,01/14/22,7:21:08,01/19/22,ShipNt,0185593509/F3MNLRH,01/18/22,10,150,459,01/16/22,9
1,947015904,0,01/14/22,7:21:08,01/14/22,SafeSt,SafetyStock,,,120.000-,450,01/16/22,9
1,947015904,498,01/15/22,7:21:11,01/26/22,SchAgr,F3MNLRH/00001,01/25/22,30,30,312,01/18/22,9
1,947015904,192,01/15/22,7:21:11,01/21/22,ShipNt,0185598191/F3MNLRH,01/20/22,10,270,587,01/18/22,9
1,947015904,47,01/15/22,7:21:11,01/19/22,ShipNt,0185593509/F3MNLRH,01/18/22,10,150,461,01/18/22,9
1,947015904,0,01/15/22,7:21:11,01/15/22,SafeSt,SafetyStock,,,120.000-,356,01/18/22,9
1,947015904,0,01/17/22,4:06:23,01/17/22,SafeSt,SafetyStock,,,120.000-,356,01/19/22,9
1,947015904,19,01/17/22,4:06:23,01/19/22,ShipNt,0185593509/F3MNLRH,01/18/22,10,150,489,01/19/22,9
1,947015904,161,01/17/22,4:06:23,01/21/22,ShipNt,0185598191/F3MNLRH,01/20/22,10,270,618,01/19/22,9
1,947015904,0,01/18/22,7:21:23,01/18/22,SafeSt,SafetyStock,,,120.000-,356,01/20/22,9
