initial_creation_date,last_change_date,material,material_9,material_7,ai,mat_description,mat_description_eng,plant,planner,replenishment_type,rounding_value,lot_size,minimum_lot_size,safety_time_days,safety_time_ind,leadtime_hours,planning_time_fence,planned_delivery_time,safety_stock,unit_of_quantity,length,width,height,uom_lwh,volume,unit_of_volume,gross_weight,net_weight,unit_of_weight,stacking_factor,material_group,run_out_date,proc_type,part_type,character,init_upg,init_use_type,procurement_type,storage_location,bwd_consumption_per,fwd_consumption_per,pps_planning_calendar,factory_calendar,mrp_group,mixed_mrp,strategy_group,consumption_mode,abc_indicator,spab_indicator,status,status_valid_from,bulk_material,omb_part,warehouse_number,storage_type_stock_placement,storage_type_stock_removement,release,release_date,release_type,release_action_code,active_material,plant_calendar,document_number,sid_client,snapdate,snaptimestamp,load_date,load_timestamp,_load_date
2020-12-09,2022-03-10,7489482-06,748948206,7489482,06,LU FUSSMATTEN RL 6SITZER AT,LU FLOOR MATS RHD 6SITZER AT,MC10,M11,P1,30.0000,MC,0.0000,05,2,,9,7,15.0000,EA,0.0000,0.0000,0.0000,,0.0000,,1800.0000,1800.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,D,,S,,,,105,1R1,1Q1,,,,,,,0000000878482211,MCPCLNT001,2022-03-11,2022-03-11 04:01:52.000,2022-03-11,2022-03-11 10:14:44.000,2022-03-11
2020-12-09,2022-03-10,7489482-06,748948206,7489482,06,LU FUSSMATTEN RL 6SITZER AT,LU FLOOR MATS RHD 6SITZER AT,MC10,M11,P1,30.0000,MC,0.0000,05,2,,9,7,15.0000,EA,0.0000,0.0000,0.0000,,0.0000,,1800.0000,1800.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,D,,S,,,,202,,,,,,,,,0000000878482211,MCPCLNT001,2022-03-11,2022-03-11 04:01:52.000,2022-03-11,2022-03-11 10:14:44.000,2022-03-11
2020-12-09,2022-02-20,7489482-06,748948206,7489482,06,LU FUSSMATTEN RL 6SITZER AT,LU FLOOR MATS RHD 6SITZER AT,MC10,M11,P1,30.0000,MC,0.0000,05,2,,9,7,15.0000,EA,0.0000,0.0000,0.0000,,0.0000,,2700.0000,2700.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,D,,S,,,,105,1R1,1Q1,,,,,,,0000000872880168,MCPCLNT001,2022-02-21,2022-02-21 04:00:42.000,2022-02-21,2022-02-21 10:03:28.000,2022-02-21
2020-12-09,2022-02-20,7489482-06,748948206,7489482,06,LU FUSSMATTEN RL 6SITZER AT,LU FLOOR MATS RHD 6SITZER AT,MC10,M11,P1,30.0000,MC,0.0000,05,2,,9,7,15.0000,EA,0.0000,0.0000,0.0000,,0.0000,,2700.0000,2700.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,D,,S,,,,202,,,,,,,,,0000000872880168,MCPCLNT001,2022-02-21,2022-02-21 04:00:42.000,2022-02-21,2022-02-21 10:03:28.000,2022-02-21
2020-12-09,2022-03-24,7489482-06,748948206,7489482,06,LU FUSSMATTEN RL 6SITZER AT,LU FLOOR MATS RHD 6SITZER AT,MC10,M11,P1,30.0000,MC,0.0000,04,2,,9,7,15.0000,EA,0.0000,0.0000,0.0000,,0.0000,,1800.0000,1800.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,D,,S,,,,202,,,,,,,,,0000000882771343,MCPCLNT001,2022-03-25,2022-03-25 04:02:50.000,2022-03-25,2022-03-25 09:05:59.000,2022-03-25
2020-12-09,2022-03-24,7489482-06,748948206,7489482,06,LU FUSSMATTEN RL 6SITZER AT,LU FLOOR MATS RHD 6SITZER AT,MC10,M11,P1,30.0000,MC,0.0000,04,2,,9,7,15.0000,EA,0.0000,0.0000,0.0000,,0.0000,,1800.0000,1800.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,D,,S,,,,105,1R1,1Q1,,,,,,,0000000882771343,MCPCLNT001,2022-03-25,2022-03-25 04:02:50.000,2022-03-25,2022-03-25 09:05:59.000,2022-03-25
2020-12-09,2022-01-12,7489482-06,748948206,7489482,06,LU FUSSMATTEN RL 6SITZER AT,LU FLOOR MATS RHD 6SITZER AT,MC10,M11,P1,30.0000,MC,0.0000,05,2,,9,7,15.0000,EA,0.0000,0.0000,0.0000,,0.0000,,2700.0000,2700.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,D,,S,,,,202,,,,,,,,,0000000861243419,MCPCLNT001,2022-01-13,2022-01-13 04:07:23.000,2022-01-13,2022-01-13 12:03:42.000,2022-01-13
2020-12-09,2022-01-12,7489482-06,748948206,7489482,06,LU FUSSMATTEN RL 6SITZER AT,LU FLOOR MATS RHD 6SITZER AT,MC10,M11,P1,30.0000,MC,0.0000,05,2,,9,7,15.0000,EA,0.0000,0.0000,0.0000,,0.0000,,2700.0000,2700.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,D,,S,,,,105,1R1,1Q1,,,,,,,0000000861243419,MCPCLNT001,2022-01-13,2022-01-13 04:07:23.000,2022-01-13,2022-01-13 12:03:42.000,2022-01-13
2020-12-09,2022-02-18,7489482-06,748948206,7489482,06,LU FUSSMATTEN RL 6SITZER AT,LU FLOOR MATS RHD 6SITZER AT,MC10,M11,P1,30.0000,MC,0.0000,05,2,,9,7,15.0000,EA,0.0000,0.0000,0.0000,,0.0000,,2700.0000,2700.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,D,,S,,,,105,1R1,1Q1,,,,,,,0000000872496491,MCPCLNT001,2022-02-19,2022-02-19 04:01:11.000,2022-02-19,2022-02-19 10:02:59.000,2022-02-19
2020-12-09,2021-02-01,7489482-06,748948206,7489482,06,LU FUSSMATTEN RL 6SITZER AT,LU FLOOR MATS RHD 6SITZER AT,MC10,M11,P1,30.0000,MC,0.0000,04,2,,9,7,0.0000,EA,0.0000,0.0000,0.0000,,0.0000,,2700.0000,2700.0000,GRM,0,PRODPART,,,,,,,F,,0,0,050,,,,,,E,,S,,,,202,,,,,,,,,0000000768581940,MCPCLNT001,2021-03-01,2021-03-01 14:09:20.000,2021-05-24,2021-05-24 19:28:11.000,2021-05-24
2020-12-09,2022-02-18,7489482-06,748948206,7489482,06,LU FUSSMATTEN RL 6SITZER AT,LU FLOOR MATS RHD 6SITZER AT,MC10,M11,P1,30.0000,MC,0.0000,05,2,,9,7,15.0000,EA,0.0000,0.0000,0.0000,,0.0000,,2700.0000,2700.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,D,,S,,,,202,,,,,,,,,0000000872496491,MCPCLNT001,2022-02-19,2022-02-19 04:01:11.000,2022-02-19,2022-02-19 10:02:59.000,2022-02-19
2020-12-09,2021-12-27,7489482-06,748948206,7489482,06,LU FUSSMATTEN RL 6SITZER AT,LU FLOOR MATS RHD 6SITZER AT,MC10,M11,P1,30.0000,MC,0.0000,04,2,,9,7,15.0000,EA,0.0000,0.0000,0.0000,,0.0000,,2700.0000,2700.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,D,,S,,,,105,1R1,1Q1,,,,,,,0000000856650678,MCPCLNT001,2021-12-28,2021-12-28 04:25:36.000,2021-12-28,2021-12-28 12:27:32.000,2021-12-28
2020-12-09,2021-12-27,7489482-06,748948206,7489482,06,LU FUSSMATTEN RL 6SITZER AT,LU FLOOR MATS RHD 6SITZER AT,MC10,M11,P1,30.0000,MC,0.0000,04,2,,9,7,15.0000,EA,0.0000,0.0000,0.0000,,0.0000,,2700.0000,2700.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,D,,S,,,,202,,,,,,,,,0000000856650678,MCPCLNT001,2021-12-28,2021-12-28 04:25:36.000,2021-12-28,2021-12-28 12:27:32.000,2021-12-28
2020-12-09,2021-02-01,7489482-06,748948206,7489482,06,LU FUSSMATTEN RL 6SITZER AT,LU FLOOR MATS RHD 6SITZER AT,MC10,M11,P1,30.0000,MC,0.0000,04,2,,9,7,0.0000,EA,0.0000,0.0000,0.0000,,0.0000,,2700.0000,2700.0000,GRM,0,PRODPART,,,,,,,F,,0,0,050,,,,,,E,,S,,,,105,1R1,1Q1,,,,,,,0000000768581940,MCPCLNT001,2021-03-01,2021-03-01 14:09:20.000,2021-05-24,2021-05-24 19:28:11.000,2021-05-24
