mandt,matnr,aline,cdate,ctime,dat00,delb0,extra,umdat,auskt,mng01,mng02,p_ingestday,p_ingesttime
1,809747903,0,12/22/21,7:20:12,12/22/21,SafeSt,SafetyStock,,,4.000-,0,12/24/21,9
1,809747903,2,12/27/21,4:05:23,01/06/22,SchAgr,F399MYK/00001*,01/05/22,10,6,6,12/29/21,9
1,809747903,0,12/27/21,4:05:23,12/27/21,SafeSt,SafetyStock,,,4.000-,0,12/29/21,9
1,809747903,0,12/28/21,7:19:45,12/28/21,SafeSt,SafetyStock,,,4.000-,0,12/30/21,9
1,809747903,2,12/28/21,7:19:45,01/06/22,SchAgr,F399MYK/00001*,01/05/22,10,6,6,12/30/21,9
1,809747903,2,12/29/21,7:20:00,01/06/22,SchAgr,F399MYK/00001*,01/05/22,10,6,6,12/31/21,9
1,809747903,0,12/29/21,7:20:00,12/29/21,SafeSt,SafetyStock,,,4.000-,0,12/31/21,9
1,809747903,0,12/30/21,7:19:58,12/30/21,SafeSt,SafetyStock,,,4.000-,0,01/01/22,9
1,809747903,2,12/30/21,7:19:58,01/06/22,SchAgr,F399MYK/00001*,01/05/22,10,6,6,01/01/22,9
1,809747903,2,12/31/21,7:20:01,01/06/22,SchAgr,F399MYK/00001*,01/05/22,10,6,6,01/02/22,9
1,809747903,0,12/31/21,7:20:01,12/31/21,SafeSt,SafetyStock,,,4.000-,0,01/02/22,9
1,809747903,2,01/01/22,7:20:10,01/06/22,SchAgr,F399MYK/00001*,01/05/22,10,6,6,01/03/22,9
1,809747903,0,01/01/22,7:20:10,01/01/22,SafeSt,SafetyStock,,,4.000-,0,01/03/22,9
1,809747903,0,01/03/22,4:05:22,01/03/22,SafeSt,SafetyStock,,,4.000-,0,01/05/22,9
1,809747903,2,01/03/22,4:05:22,01/06/22,SchAgr,F399MYK/00001*,01/04/22,10,6,6,01/05/22,9
1,809747903,2,01/04/22,7:19:52,01/06/22,SchAgr,F399MYK/00001*,01/04/22,10,6,6,01/06/22,9
1,809747903,0,01/04/22,7:19:52,01/04/22,SafeSt,SafetyStock,,,4.000-,0,01/06/22,9
