mandt,lifnr,delnote,trailer,matnr,mblnr,itmno,erdat,erfmg,meins,ebeln,ebelp,werks,lgort,bwart,rct_ident,crttime,status,shkzg,vbeln,bolnr,p_ingestday,p_ingesttime
1,22067010,80807044,52219,795148603,5023204378,6,11/15/2021,240,EA,F3LRNHH,1,MC10,YLC1,101,,0:44:53,X,S,185475618,11922935,12/3/2021,19
1,22067010,80803617,52238,795148603,5021872765,5,10/27/2021,280,EA,F3LRNHH,1,MC10,YLC1,101,,23:40:50,X,S,185439003,11848047,12/3/2021,19
1,22067010,80810549,12656,795148603,5024160012,1,12/1/2021,280,EA,F3LRNHH,1,MC10,YLC1,101,,2:11:20,V,S,185505116,12090053,12/3/2021,19
1,22067010,80804243,58058,795148603,5022291033,5,11/2/2021,240,EA,F3LRNHH,1,MC10,YLC1,101,,19:26:22,X,S,185446132,11861698,12/3/2021,19
1,22067010,80805083,58666S,795148603,5022419607,6,11/4/2021,320,EA,F3LRNHH,1,MC10,YLC1,101,,4:15:05,X,S,185454999,11892059,12/3/2021,19
1,22067010,80805059,B5053,795148603,5022580721,5,11/5/2021,280,EA,F3LRNHH,1,MC10,YLC1,101,,23:33:36,X,S,185454438,11878874,12/3/2021,19
1,22067010,80806396,B5178,795148603,5022721756,6,11/8/2021,280,EA,F3LRNHH,1,MC10,YLC1,101,,16:29:06,X,S,185469277,11909345,12/3/2021,19
1,22067010,80810028,58745S,795148603,5024016382,6,11/29/2021,280,EA,F3LRNHH,1,MC10,YLC1,101,,11:55:51,V,S,185500922,11986650,12/3/2021,19
1,22067010,80811460,B5067,795148603,5024641662,6,12/7/2021,320,EA,F3LRNHH,1,MC10,YLC1,101,,12:23:38,V,S,185508800,12015245,12/9/2021,9
1,22067010,80812488,58763S,795148603,5024709929,6,12/8/2021,280,EA,F3LRNHH,1,MC10,YLC1,101,,8:21:55,V,S,185516409,12032629,12/10/2021,9
1,22067010,80813188,58188,795148603,5025128376,6,12/14/2021,280,EA,F3LRNHH,1,MC10,YLC1,101,,5:29:26,V,S,185521095,12046387,12/16/2021,9
1,22067010,80814181,58110,795148603,5025435127,6,12/17/2021,200,EA,F3LRNHH,1,MC10,YLC1,101,,14:22:26,V,S,185529470,12062900,12/19/2021,9
1,22067010,80814967,58027,795148603,5025528669,7,12/19/2021,360,EA,F3LRNHH,1,MC10,YLC1,101,,1:31:12,V,S,185543700,12076553,12/21/2021,9
1,22067010,80816923,52696,795148603,5000070821,6,1/5/2022,320,EA,F3LRNHH,1,MC10,YLC1,101,,1:31:03,V,S,185557027,12154222,1/7/2022,9
1,22067010,80817254,12249,795148603,5000214154,6,1/6/2022,240,EA,F3LRNHH,1,MC10,YLC1,101,,12:57:45,V,S,185559936,12134533,1/8/2022,9
1,22067010,80818464,12495,795148603,5000554321,6,1/11/2022,240,EA,F3LRNHH,1,MC10,YLC1,101,,9:49:03,V,S,185574415,12168062,1/13/2022,9
1,22067010,80819041,58370S,795148603,5000823658,6,1/14/2022,200,EA,F3LRNHH,1,MC10,YLC1,101,,5:04:35,V,S,185581856,12185363,1/16/2022,9
1,22067010,80820695,58560S,795148603,5000952271,6,1/18/2022,360,EA,F3LRNHH,1,MC10,YLC1,101,,14:03:18,V,S,185598618,12215409,1/20/2022,9
1,22067010,80819661,52796,795148603,5000949320,7,1/18/2022,320,EA,F3LRNHH,1,MC10,YLC1,101,,10:14:55,V,S,185589207,12197921,1/20/2022,9
1,22067010,80821285,52134,795148603,5001338745,7,1/23/2022,320,EA,F3LRNHH,1,MC10,YLC1,101,,22:13:59,V,S,185604577,12225004,1/25/2022,13
1,22067010,80822297,58724S,795148603,5001616117,6,1/26/2022,400,EA,F3LRNHH,1,MC10,YLC1,101,,19:41:36,V,S,185614677,12240764,1/28/2022,9
1,22067010,80823038,52264,795148603,5002044930,7,2/1/2022,320,EA,F3LRNHH,1,MC10,YLC1,101,,14:11:29,V,S,185622036,12248783,2/3/2022,9
1,22067010,80826647,52782,795148603,5003080925,4,2/15/2022,320,PC,F3LRNHH,1,MC10,YLC1,101,,17:07:06,V,S,185656364,12311898,2/17/2022,9
1,22067010,80828109,58675S,795148603,5003466769,6,2/21/2022,440,PC,F3LRNHH,1,MC10,YLC1,101,,1:36:49,X,S,185674923,12399871,2/23/2022,9
1,22067010,80829030,633877,795148603,5003814995,4,2/25/2022,360,PC,F3LRNHH,1,MC10,YLC1,101,,2:43:46,V,S,185690686,12452015,2/27/2022,9
1,22067010,80829654,58877S,795148603,5003962355,7,2/28/2022,440,PC,F3LRNHH,1,MC10,YLC1,101,,11:43:17,V,S,185693316,12435406,3/2/2022,9
1,22067010,80830734,58757S,795148603,5004253622,6,3/3/2022,320,PC,F3LRNHH,1,MC10,YLC1,101,,14:40:10,V,S,185701941,12443339,3/5/2022,9
1,22067010,80831293,B5020,795148603,5004545140,2,3/7/2022,320,PC,F3LRNHH,1,MC10,YLC1,101,,23:57:34,V,S,185708724,12467720,3/9/2022,9
1,22067010,80832306,58700S,795148603,5004791317,3,3/10/2022,280,PC,F3LRNHH,1,MC10,YLC1,101,,13:51:31,V,S,185717459,12475682,3/12/2022,9
