mandt,matnr,aline,cdate,ctime,dat00,delb0,extra,umdat,auskt,mng01,mng02,p_ingestday,p_ingesttime
1,809198305,369,01/17/22,4:05:07,01/21/22,SchAgr,0003778186/00001,01/20/22,30,10,402,01/19/22,9
1,809198305,116,03/26/22,7:20:07,03/28/22,SchAgr,0003778186/00001*,03/26/22,10,100,704,03/28/22,9
1,809198305,269,03/26/22,7:20:07,03/29/22,SchAgr,0003778186/00001*,03/28/22,10,90,643,03/28/22,9
1,809198305,0,12/04/21,7:20:17,12/04/21,SafeSt,SafetyStock,,,40.000-,305,12/06/21,9
1,809198305,303,12/04/21,7:20:17,12/08/21,SchAgr,0003778186/00001,12/07/21,30,10,156,12/06/21,9
1,809198305,0,11/18/21,7:20:17,11/18/21,SafeSt,SafetyStock,,,40.000-,298,12/03/21,19
1,809198305,253,11/06/21,7:23:55,11/09/21,SchAgr,,,,,,12/03/21,19
1,809198305,0,11/29/21,4:05:09,11/29/21,SafeSt,SafetyStock,,,40.000-,187,12/03/21,19
1,809198305,142,10/26/21,7:20:26,10/28/21,SchAgr,,,,,,12/03/21,19
1,809198305,0,10/28/21,7:20:10,10/28/21,SafeSt,,,,,,12/03/21,19
1,809198305,0,11/04/21,7:23:31,11/04/21,SafeSt,,,,,,12/03/21,19
1,809198305,302,11/01/21,4:09:27,11/04/21,SchAgr,,,,,,12/03/21,19
1,809198305,217,11/01/21,4:09:27,11/03/21,SchAgr,,,,,,12/03/21,19
1,809198305,0,11/10/21,7:19:56,11/10/21,SafeSt,SafetyStock,,,40.000-,271,12/03/21,19
1,809198305,0,11/11/21,7:19:46,11/11/21,SafeSt,SafetyStock,,,40.000-,188,12/03/21,19
1,809198305,0,10/29/21,7:20:32,10/29/21,SafeSt,,,,,,12/03/21,19
1,809198305,0,11/16/21,7:19:45,11/16/21,SafeSt,SafetyStock,,,40.000-,282,12/03/21,19
1,809198305,2,11/08/21,4:05:34,11/06/21,SchAgr,0003778186/00001*,,7,20,229,12/03/21,19
1,809198305,0,12/02/21,7:19:56,12/02/21,SafeSt,SafetyStock,,,40.000-,315,12/03/21,19
1,809198305,0,10/23/21,7:20:08,10/23/21,SafeSt,,,,,,12/03/21,19
1,809198305,0,11/01/21,4:09:27,11/01/21,SafeSt,,,,,,12/03/21,19
1,809198305,0,10/22/21,7:20:26,10/22/21,SafeSt,,,,,,12/03/21,19
1,809198305,0,10/26/21,7:20:26,10/26/21,SafeSt,,,,,,12/03/21,19
