mandt,matnr,aline,cdate,ctime,dat00,delb0,extra,umdat,auskt,mng01,mng02,p_ingestday,p_ingesttime
1,741788607,288,12/13/21,4:03:03,12/14/21,SchAgr,F3KXYFG/00001*,12/13/21,10,320,1,273.00,12/15/21,9
1,741788607,2,03/08/22,7:17:38,03/07/22,ShipNt,0185719895/F3KXYFG,03/08/22,15,160,719,03/10/22,9
1,741788607,0,02/22/22,7:18:05,02/22/22,SafeSt,SafetyStock,,,120.000-,455,02/24/22,9
1,741788607,117,02/22/22,7:18:05,02/23/22,SchAgr,F3KXYFG/00001*,02/22/22,10,240,742,02/24/22,9
1,741788607,0,02/21/22,4:03:01,02/21/22,SafeSt,SafetyStock,,,120.000-,667,02/23/22,9
1,741788607,0,02/03/22,7:17:49,02/03/22,SafeSt,SafetyStock,,,120.000-,671,02/05/22,9
1,741788607,1570,02/03/22,7:17:49,02/18/22,SchAgr,F3KXYFG/00001,02/17/22,30,240,773,02/05/22,9
1,741788607,1625,02/03/22,7:17:49,03/08/22,SchAgr,F3KXYFG/00001,03/07/22,30,240,707,02/05/22,9
1,741788607,0,01/22/22,7:17:37,01/22/22,SafeSt,SafetyStock,,,120.000-,531,01/24/22,9
1,741788607,0,01/08/22,7:17:44,01/08/22,SafeSt,SafetyStock,,,120.000-,677,01/10/22,9
1,741788607,0,01/10/22,4:02:57,01/10/22,SafeSt,SafetyStock,,,120.000-,655,01/12/22,9
1,741788607,0,12/30/21,7:17:44,12/30/21,SafeSt,SafetyStock,,,120.000-,417,01/01/22,9
1,741788607,44,12/30/21,7:17:44,01/03/22,ShipNt,0185558487/F3KXYFG,01/05/22,15,80,456,01/01/22,9
1,741788607,0,12/31/21,7:17:45,12/31/21,SafeSt,SafetyStock,,,120.000-,417,01/02/22,9
1,741788607,44,12/31/21,7:17:45,01/03/22,ShipNt,0185558487/F3KXYFG,01/05/22,15,80,456,01/02/22,9
1,741788607,0,01/01/22,7:17:48,01/01/22,SafeSt,SafetyStock,,,120.000-,417,01/03/22,9
1,741788607,44,01/01/22,7:17:48,01/03/22,ShipNt,0185558487/F3KXYFG,01/05/22,15,80,456,01/03/22,9
1,741788607,0,01/06/22,7:17:45,01/06/22,SafeSt,SafetyStock,,,120.000-,602,01/08/22,9
1,741788607,0,12/28/21,7:17:33,12/28/21,SafeSt,SafetyStock,,,120.000-,417,12/30/21,9
1,741788607,44,12/28/21,7:17:33,01/03/22,ShipNt,0185558487/F3KXYFG,01/05/22,15,80,456,12/30/21,9
1,741788607,0,12/27/21,4:03:04,12/27/21,SafeSt,SafetyStock,,,120.000-,417,12/29/21,9
1,741788607,44,12/27/21,4:03:04,01/03/22,ShipNt,0185558487/F3KXYFG,01/05/22,15,80,456,12/29/21,9
1,741788607,0,12/22/21,7:17:53,12/22/21,SafeSt,SafetyStock,,,120.000-,630,12/24/21,9
1,741788607,0,12/21/21,7:17:58,12/21/21,SafeSt,SafetyStock,,,120.000-,724,12/23/21,9
1,741788607,1679,12/21/21,7:17:58,01/28/22,SchAgr,F3KXYFG/00001,01/27/22,30,240,687,12/23/21,9
1,741788607,285,11/12/21,7:17:37,11/15/21,SchAgr,F3KXYFG/00001*,11/13/21,10,320,1,049.00,12/03/21,19
1,741788607,0,11/08/21,4:03:12,11/08/21,SafeSt,SafetyStock,,,120.000-,991,12/03/21,19
1,741788607,132,11/29/21,4:02:58,11/30/21,SchAgr,F3KXYFG/00001*,11/29/21,10,80,710,12/03/21,19
1,741788607,0,11/05/21,7:19:14,11/05/21,SafeSt,,,,,,12/03/21,19
1,741788607,0,11/09/21,7:18:27,11/09/21,SafeSt,SafetyStock,,,120.000-,786,12/03/21,19
1,741788607,0,11/18/21,7:18:02,11/18/21,SafeSt,SafetyStock,,,120.000-,654,12/03/21,19
1,741788607,0,10/26/21,7:18:06,10/26/21,SafeSt,,,,,,12/03/21,19
1,741788607,142,11/09/21,7:18:27,11/10/21,SchAgr,F3KXYFG/00001*,11/09/21,10,240,887,12/03/21,19
1,741788607,432,11/18/21,7:18:02,11/20/21,SchAgr,F3KXYFG/00001*,11/19/21,10,160,708,12/03/21,19
1,741788607,66,03/07/22,4:03:22,03/08/22,SchAgr,F3KXYFG/00001*,03/07/22,10,240,666,03/09/22,9
1,741788607,0,01/15/22,7:17:41,01/15/22,SafeSt,SafetyStock,,,120.000-,450,01/18/22,9
1,741788607,0,02/07/22,4:03:16,02/07/22,SafeSt,SafetyStock,,,120.000-,554,02/09/22,9
1,741788607,0,03/01/22,7:18:02,03/01/22,SafeSt,SafetyStock,,,120.000-,455,03/03/22,9
1,741788607,0,01/12/22,7:17:36,01/12/22,SafeSt,SafetyStock,,,120.000-,618,01/14/22,9
1,741788607,0,03/02/22,7:17:49,03/02/22,SafeSt,SafetyStock,,,120.000-,749,03/04/22,9
1,741788607,0,02/25/22,7:17:49,02/25/22,SafeSt,SafetyStock,,,120.000-,661,02/27/22,9
1,741788607,0,02/24/22,7:18:06,02/24/22,SafeSt,SafetyStock,,,120.000-,651,02/26/22,9
1,741788607,112,04/04/22,4:03:05,04/05/22,SchAgr,F3KXYFG/00001*,04/04/22,10,320,717,04/06/22,9
1,741788607,0,01/17/22,4:02:53,01/17/22,SafeSt,SafetyStock,,,120.000-,445,01/19/22,9
1,741788607,323,01/17/22,4:02:53,01/21/22,SchAgr,F3KXYFG/00001,01/20/22,30,80,366,01/19/22,9
1,741788607,0,02/10/22,7:17:44,02/10/22,SafeSt,SafetyStock,,,120.000-,365,02/12/22,9
1,741788607,145,03/28/22,4:03:15,03/29/22,SchAgr,F3KXYFG/00001*,03/28/22,10,320,834,03/30/22,9
1,741788607,0,01/18/22,7:17:56,01/18/22,SafeSt,SafetyStock,,,120.000-,444,01/20/22,9
1,741788607,323,01/18/22,7:17:56,01/21/22,SchAgr,F3KXYFG/00001,01/20/22,30,80,366,01/20/22,9
1,741788607,0,01/19/22,7:17:57,01/19/22,SafeSt,SafetyStock,,,120.000-,302,01/21/22,9
1,741788607,122,11/12/21,7:17:37,11/13/21,SchAgr,F3KXYFG/00001*,11/12/21,10,320,890,12/03/21,19
1,741788607,790,11/08/21,4:03:12,11/11/21,SchAgr,F3KXYFG/00001,11/10/21,30,80,688,12/03/21,19
1,741788607,0,10/23/21,7:17:48,10/23/21,SafeSt,,,,,,12/03/21,19
1,741788607,0,11/19/21,7:17:36,11/19/21,SafeSt,SafetyStock,,,120.000-,721,12/03/21,19
1,741788607,0,10/27/21,7:17:49,10/27/21,SafeSt,,,,,,12/03/21,19
1,741788607,0,11/10/21,7:17:39,11/10/21,SafeSt,SafetyStock,,,120.000-,827,12/03/21,19
1,741788607,0,10/28/21,7:17:50,10/28/21,SafeSt,,,,,,12/03/21,19
1,741788607,250,10/26/21,7:18:06,10/27/21,SchAgr,,,,,,12/03/21,19
1,741788607,60,10/23/21,7:17:48,10/25/21,SchAgr,,,,,,12/03/21,19
1,741788607,0,02/16/22,7:17:46,02/16/22,SafeSt,SafetyStock,,,120.000-,596,02/18/22,9
1,741788607,0,11/11/21,7:17:33,11/11/21,SafeSt,SafetyStock,,,120.000-,837,12/03/21,19
1,741788607,563,10/28/21,7:17:50,10/30/21,SchAgr,,,,,,12/03/21,19
1,741788607,102,11/13/21,7:17:38,11/15/21,SchAgr,F3KXYFG/00001*,11/13/21,10,320,1,055.00,12/03/21,19
1,741788607,266,10/27/21,7:17:49,10/28/21,SchAgr,,,,,,12/03/21,19
1,741788607,182,11/19/21,7:17:36,11/20/21,SchAgr,F3KXYFG/00001*,11/19/21,10,160,701,12/03/21,19
1,741788607,0,11/16/21,7:17:37,11/16/21,SafeSt,SafetyStock,,,120.000-,812,12/03/21,19
1,741788607,0,02/18/22,7:18:01,02/18/22,SafeSt,SafetyStock,,,120.000-,542,02/20/22,9
1,741788607,0,12/01/21,7:17:38,12/01/21,SafeSt,SafetyStock,,,120.000-,703,12/03/21,19
1,741788607,0,12/02/21,7:17:39,12/02/21,SafeSt,SafetyStock,,,120.000-,838,12/03/21,19
1,741788607,0,02/19/22,7:18:11,02/19/22,SafeSt,SafetyStock,,,120.000-,554,02/21/22,9
1,741788607,0,01/21/22,7:17:55,01/21/22,SafeSt,SafetyStock,,,120.000-,608,01/23/22,9
1,741788607,266,10/28/21,7:17:50,10/29/21,SchAgr,,,,,,12/03/21,19
1,741788607,0,11/03/21,7:19:03,11/03/21,SafeSt,,,,,,12/03/21,19
1,741788607,0,11/06/21,7:19:08,11/06/21,SafeSt,,,,,,12/03/21,19
1,741788607,637,10/27/21,7:17:49,10/29/21,SchAgr,,,,,,12/03/21,19
1,741788607,2703,10/28/21,7:17:50,11/10/21,SchAgr,,,,,,12/03/21,19
1,741788607,230,11/10/21,7:17:39,11/11/21,SchAgr,F3KXYFG/00001*,11/10/21,10,80,680,12/03/21,19
1,741788607,0,11/30/21,7:17:43,11/30/21,SafeSt,SafetyStock,,,120.000-,807,12/03/21,19
1,741788607,0,11/20/21,7:17:26,11/20/21,SafeSt,SafetyStock,,,120.000-,638,12/03/21,19
1,741788607,295,10/23/21,7:17:48,10/26/21,SchAgr,,,,,,12/03/21,19
1,741788607,0,10/25/21,4:03:20,10/25/21,SafeSt,,,,,,12/03/21,19
1,741788607,0,10/29/21,7:18:06,10/29/21,SafeSt,,,,,,12/03/21,19
1,741788607,0,11/15/21,4:02:48,11/15/21,SafeSt,SafetyStock,,,120.000-,902,12/03/21,19
1,741788607,0,10/22/21,7:18:05,10/22/21,SafeSt,,,,,,12/03/21,19
1,741788607,202,10/25/21,4:03:20,10/26/21,SchAgr,,,,,,12/03/21,19
1,741788607,562,10/25/21,4:03:20,10/27/21,SchAgr,,,,,,12/03/21,19
1,741788607,0,11/01/21,4:04:27,11/01/21,SafeSt,,,,,,12/03/21,19
1,741788607,0,11/29/21,4:02:58,11/29/21,SafeSt,SafetyStock,,,120.000-,759,12/03/21,19
1,741788607,0,11/12/21,7:17:37,11/12/21,SafeSt,SafetyStock,,,120.000-,690,12/03/21,19
1,741788607,0,11/13/21,7:17:38,11/13/21,SafeSt,SafetyStock,,,120.000-,835,12/03/21,19
1,741788607,0,01/04/22,7:17:37,01/04/22,SafeSt,SafetyStock,,,120.000-,484,01/06/22,9
1,741788607,0,01/07/22,7:17:54,01/07/22,SafeSt,SafetyStock,,,120.000-,665,01/09/22,9
1,741788607,0,01/03/22,4:03:02,01/03/22,SafeSt,SafetyStock,,,120.000-,416,01/05/22,9
1,741788607,42,01/03/22,4:03:02,01/03/22,ShipNt,0185558487/F3KXYFG,01/05/22,15,80,456,01/05/22,9
1,741788607,0,01/05/22,7:17:48,01/05/22,SafeSt,SafetyStock,,,120.000-,494,01/07/22,9
1,741788607,0,12/29/21,7:17:45,12/29/21,SafeSt,SafetyStock,,,120.000-,417,12/31/21,9
1,741788607,44,12/29/21,7:17:45,01/03/22,ShipNt,0185558487/F3KXYFG,01/05/22,15,80,456,12/31/21,9
1,741788607,4,04/05/22,7:17:48,04/05/22,ShipNt,0185784512/F3KXYFG,04/04/22,10,80,425,04/07/22,9
1,741788607,113,04/05/22,7:17:48,04/06/22,SchAgr,F3KXYFG/00001*,04/04/22,10,400,718,04/07/22,9
1,741788607,271,04/05/22,7:17:48,04/07/22,SchAgr,F3KXYFG/00001*,04/06/22,10,240,802,04/07/22,9
1,741788607,0,01/25/22,7:17:50,01/25/22,SafeSt,SafetyStock,,,120.000-,515,01/27/22,9
1,741788607,0,02/01/22,7:17:49,02/01/22,SafeSt,SafetyStock,,,120.000-,546,02/03/22,9
1,741788607,0,01/26/22,7:17:52,01/26/22,SafeSt,SafetyStock,,,120.000-,538,01/28/22,9
1,741788607,0,02/28/22,4:03:00,02/28/22,SafeSt,SafetyStock,,,120.000-,746,03/02/22,9
1,741788607,0,01/31/22,4:02:58,01/31/22,SafeSt,SafetyStock,,,120.000-,498,02/02/22,9
1,741788607,0,01/14/22,7:17:41,01/14/22,SafeSt,SafetyStock,,,120.000-,622,01/16/22,9
1,741788607,0,01/13/22,7:17:43,01/13/22,SafeSt,SafetyStock,,,120.000-,584,01/15/22,9
1,741788607,0,01/11/22,7:17:38,01/11/22,SafeSt,SafetyStock,,,120.000-,548,01/13/22,9
1,741788607,0,12/20/21,4:02:58,12/20/21,SafeSt,SafetyStock,,,120.000-,959,12/22/21,9
1,741788607,1055,12/20/21,4:02:58,01/04/22,SchAgr,F3KXYFG/00001,12/23/21,30,160,394,12/22/21,9
1,741788607,1973,12/20/21,4:02:58,01/20/22,SchAgr,F3KXYFG/00001,01/19/22,30,240,741,12/22/21,9
1,741788607,0,12/09/21,7:17:43,12/09/21,SafeSt,SafetyStock,,,120.000-,679,12/11/21,9
1,741788607,0,12/16/21,7:18:02,12/16/21,SafeSt,SafetyStock,,,120.000-,800,12/18/21,9
1,741788607,4,12/16/21,7:18:02,12/14/21,ShipNt,0185535279/F3KXYFG,12/16/21,15,320,1,119.00,12/18/21,9
1,741788607,0,12/17/21,7:17:50,12/17/21,SafeSt,SafetyStock,,,120.000-,1,179.00,12/19/21,9
1,741788607,0,12/08/21,7:17:35,12/08/21,SafeSt,SafetyStock,,,120.000-,717,12/10/21,9
1,741788607,0,12/03/21,7:17:51,12/03/21,SafeSt,SafetyStock,,,120.000-,666,12/05/21,9
1,741788607,2,03/24/22,7:17:40,03/24/22,SchAgr,F3KXYFG/00001*,03/25/22,15,80,938,03/26/22,9
1,741788607,0,02/02/22,7:17:47,02/02/22,SafeSt,SafetyStock,,,120.000-,562,02/04/22,9
1,741788607,189,03/22/22,7:17:47,03/23/22,SchAgr,F3KXYFG/00001*,03/22/22,10,240,973,03/24/22,9
1,741788607,0,02/09/22,7:17:44,02/09/22,SafeSt,SafetyStock,,,120.000-,521,02/11/22,9
1,741788607,4,04/06/22,7:17:48,04/06/22,SchAgr,F3KXYFG/00001*,04/04/22,10,400,672,04/08/22,9
1,741788607,123,04/06/22,7:17:48,04/07/22,SchAgr,F3KXYFG/00001*,04/06/22,10,240,795,04/08/22,9
1,741788607,0,02/15/22,7:17:54,02/15/22,SafeSt,SafetyStock,,,120.000-,593,02/17/22,9
1,741788607,0,01/20/22,7:17:47,01/20/22,SafeSt,SafetyStock,,,120.000-,414,01/22/22,9
1,741788607,2,03/12/22,7:17:44,03/11/22,ShipNt,0185731810/F3KXYFG,03/12/22,15,240,853,03/14/22,9
1,741788607,0,10/30/21,7:19:27,10/30/21,SafeSt,,,,,,12/03/21,19
1,741788607,415,11/09/21,7:18:27,11/11/21,SchAgr,F3KXYFG/00001*,11/10/21,10,80,696,12/03/21,19
1,741788607,0,02/08/22,7:17:37,02/08/22,SafeSt,SafetyStock,,,120.000-,432,02/10/22,9
1,741788607,0,02/23/22,7:17:53,02/23/22,SafeSt,SafetyStock,,,120.000-,695,02/25/22,9
1,741788607,0,02/26/22,7:18:37,02/26/22,SafeSt,SafetyStock,,,120.000-,725,02/28/22,9
1,741788607,0,11/22/21,4:02:58,11/22/21,SafeSt,SafetyStock,,,120.000-,600,12/03/21,19
1,741788607,2779,10/28/21,7:17:50,12/03/21,SchAgr,,,,,,12/03/21,19
1,741788607,0,11/02/21,7:19:23,11/02/21,SafeSt,,,,,,12/03/21,19
1,741788607,0,11/17/21,7:17:41,11/17/21,SafeSt,SafetyStock,,,120.000-,750,12/03/21,19
1,741788607,566,10/22/21,7:18:05,10/26/21,SchAgr,,,,,,12/03/21,19
1,741788607,321,10/22/21,7:18:05,10/25/21,SchAgr,,,,,,12/03/21,19
1,741788607,0,11/04/21,7:18:46,11/04/21,SafeSt,,,,,,12/03/21,19
1,741788607,0,12/04/21,7:17:57,12/04/21,SafeSt,SafetyStock,,,120.000-,1,213.00,12/06/21,9
1,741788607,0,01/29/22,7:17:44,01/29/22,SafeSt,SafetyStock,,,120.000-,475,01/31/22,15
1,741788607,4,01/29/22,7:17:44,01/28/22,ShipNt,0185630025/F3KXYFG,01/29/22,15,160,634,01/31/22,15
1,741788607,0,01/27/22,7:17:46,01/27/22,SafeSt,SafetyStock,,,120.000-,694,01/31/22,15
1,741788607,0,01/28/22,7:17:54,01/28/22,SafeSt,SafetyStock,,,120.000-,697,01/31/22,15
1,741788607,2,03/19/22,7:17:57,03/18/22,ShipNt,0185749075/F3KXYFG,03/19/22,15,240,1,110.00,03/21/22,9
1,741788607,0,12/11/21,7:17:49,12/11/21,SafeSt,SafetyStock,,,120.000-,1,136.00,12/13/21,9
1,741788607,419,12/11/21,7:17:49,12/14/21,SchAgr,F3KXYFG/00001*,12/13/21,10,320,1,282.00,12/13/21,9
