material,plant,mrp_area,demand_date,mrp_element_cd,shipping_notification,container_info,mrp_element,change_quantity,total_quantity,storage_location,supplier_nr,planner,split_indicator,line_index,document_uuid,sid_client,snapdate,snaptime,load_date,load_timestamp,_load_date
8071659-07,MC10,,05/24/21,SB,,,DepReq,-148,869,PLT1,,114,,23,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,05/25/21,LE,,,SchAgr,240,1114,,24446310,114,,11,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,05/25/21,SB,,,DepReq,-10,1097,PLT1,,114,,12,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,05/25/21,SB,,,DepReq,-7,1098,PLT1,,114,,13,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,05/25/21,SB,,,DepReq,-183,798,PLT1,,114,,14,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,05/25/21,SB,,,DepReq,-181,733,PLT1,,114,,15,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,05/25/21,LE,,,SchAgr,240,1109,,24446310,114,,24,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,05/25/21,SB,,,DepReq,-7,1093,PLT1,,114,,25,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,05/25/21,SB,,,DepReq,-10,1092,PLT1,,114,,26,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,05/25/21,SB,,,DepReq,-183,793,PLT1,,114,,27,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,05/25/21,SB,,,DepReq,-181,728,PLT1,,114,,28,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,05/26/21,LE,,,SchAgr,240,973,,24446310,114,,16,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,05/26/21,SB,,,DepReq,-7,957,PLT1,,114,,17,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,05/26/21,SB,,,DepReq,-10,956,PLT1,,114,,18,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,05/26/21,SB,,,DepReq,-136,717,PLT1,,114,,19,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,05/26/21,SB,,,DepReq,-139,681,PLT1,,114,,20,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,05/26/21,LE,,,SchAgr,240,968,,24446310,114,,29,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,05/26/21,SB,,,DepReq,-3,953,PLT1,,114,,30,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,05/26/21,SB,,,DepReq,-14,951,PLT1,,114,,31,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,05/26/21,SB,,,DepReq,-132,711,PLT1,,114,,32,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,05/26/21,SB,,,DepReq,-144,675,PLT1,,114,,33,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,05/27/21,FH,,,----->,0,681,,,114,,21,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,05/27/21,LE,,,SchAgr,320,1001,,24446310,114,,22,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,05/27/21,SB,,,DepReq,-9,987,PLT1,,114,,23,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,05/27/21,SB,,,DepReq,-8,984,PLT1,,114,,24,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,05/27/21,SB,,,DepReq,-112,788,PLT1,,114,,25,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,05/27/21,SB,,,DepReq,-113,759,PLT1,,114,,26,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,05/27/21,LE,,,SchAgr,320,995,,24446310,114,,34,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,05/27/21,SB,,,DepReq,-12,978,PLT1,,114,,35,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,05/27/21,SB,,,DepReq,-5,980,PLT1,,114,,36,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,05/27/21,SB,,,DepReq,-108,783,PLT1,,114,,37,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,05/27/21,SB,,,DepReq,-116,754,PLT1,,114,,38,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,05/28/21,LE,,,SchAgr,400,1159,,24446310,114,,27,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,05/28/21,SB,,,DepReq,-7,1152,PLT1,,114,,28,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,05/28/21,SB,,,DepReq,-10,1142,PLT1,,114,,29,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,05/28/21,SB,,,DepReq,-141,897,PLT1,,114,,30,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,05/28/21,SB,,,DepReq,-139,862,PLT1,,114,,31,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,05/28/21,LE,,,SchAgr,400,1154,,24446310,114,,39,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,05/28/21,SB,,,DepReq,-10,1138,PLT1,,114,,40,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,05/28/21,SB,,,DepReq,-7,1137,PLT1,,114,,41,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,05/28/21,SB,,,DepReq,-138,894,PLT1,,114,,42,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,05/28/21,SB,,,DepReq,-141,858,PLT1,,114,,43,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,05/29/21,LE,,,SchAgr,240,1102,,24446310,114,,32,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,05/29/21,SB,,,DepReq,-11,1088,PLT1,,114,,33,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,05/29/21,SB,,,DepReq,-3,1091,PLT1,,114,,34,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,05/29/21,SB,,,DepReq,-119,886,PLT1,,114,,35,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,05/29/21,SB,,,DepReq,-112,857,PLT1,,114,,36,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,05/29/21,LE,,,SchAgr,240,1098,,24446310,114,,44,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,05/29/21,SB,,,DepReq,-8,1084,PLT1,,114,,45,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,05/29/21,SB,,,DepReq,-6,1085,PLT1,,114,,46,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,05/29/21,SB,,,DepReq,-114,883,PLT1,,114,,47,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,05/29/21,SB,,,DepReq,-117,853,PLT1,,114,,48,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,06/01/21,LE,,,SchAgr,240,1097,,24446310,114,,37,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,06/01/21,SB,,,DepReq,-13,1081,PLT1,,114,,38,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,06/01/21,SB,,,DepReq,-3,1085,PLT1,,114,,39,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,06/01/21,SB,,,DepReq,-201,756,PLT1,,114,,40,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,06/01/21,SB,,,DepReq,-192,688,PLT1,,114,,41,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,06/01/21,LE,,,SchAgr,240,1093,,24446310,114,,49,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,06/01/21,PP,,,IndReq,-13,1080,,,114,,50,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,06/01/21,SB,,,DepReq,-9,1069,PLT1,,114,,51,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,06/01/21,SB,,,DepReq,-2,1076,PLT1,,114,,52,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,06/01/21,SB,,,DepReq,-202,746,PLT1,,114,,53,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,06/01/21,SB,,,DepReq,-182,685,PLT1,,114,,54,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,06/02/21,LE,,,SchAgr,240,928,,24446310,114,,42,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,06/02/21,SB,,,DepReq,-9,913,PLT1,,114,,43,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,06/02/21,SB,,,DepReq,-7,912,PLT1,,114,,44,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,06/02/21,SB,,,DepReq,-123,699,PLT1,,114,,45,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,06/02/21,SB,,,DepReq,-121,668,PLT1,,114,,46,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,06/02/21,LE,,,SchAgr,320,1005,,24446310,114,,55,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,06/02/21,PP,,,IndReq,-146,859,,,114,,56,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,06/02/21,PP,,,IndReq,-148,711,,,114,,57,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,06/02/21,SB,,,DepReq,-1,710,PLT1,,114,,58,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,06/03/21,LE,,,SchAgr,320,988,,24446310,114,,47,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,06/03/21,SB,,,DepReq,-6,974,PLT1,,114,,48,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,06/03/21,SB,,,DepReq,-8,975,PLT1,,114,,49,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,06/03/21,SB,,,DepReq,-114,776,PLT1,,114,,50,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,06/03/21,SB,,,DepReq,-113,747,PLT1,,114,,51,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,06/03/21,LE,,,SchAgr,240,950,,24446310,114,,59,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,06/03/21,PP,,,IndReq,-128,822,,,114,,60,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,06/03/21,PP,,,IndReq,-129,693,,,114,,61,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,06/04/21,LE,,,SchAgr,320,1067,,24446310,114,,52,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,06/04/21,PP,,,IndReq,-15,1052,,,114,,53,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,06/04/21,SB,,,DepReq,-10,1036,PLT1,,114,,54,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,06/04/21,SB,,,DepReq,-6,1041,PLT1,,114,,55,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,06/04/21,SB,,,DepReq,-125,834,PLT1,,114,,56,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,06/04/21,SB,,,DepReq,-107,804,PLT1,,114,,57,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,06/04/21,LE,,,SchAgr,320,1013,,24446310,114,,62,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,06/04/21,PP,,,IndReq,-131,882,,,114,,63,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,06/04/21,PP,,,IndReq,-131,751,,,114,,64,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,06/05/21,LE,,,SchAgr,240,1044,,24446310,114,,58,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,06/05/21,PP,,,IndReq,-128,916,,,114,,59,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,06/05/21,PP,,,IndReq,-129,787,,,114,,60,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,06/05/21,SB,,,DepReq,-1,786,PLT1,,114,,61,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,06/05/21,LE,,,SchAgr,320,1071,,24446310,114,,65,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,06/05/21,PP,,,IndReq,-132,939,,,114,,66,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,06/05/21,PP,,,IndReq,-131,808,,,114,,67,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,06/07/21,LE,,,SchAgr,320,1106,,24446310,114,,62,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,06/07/21,PP,,,IndReq,-163,943,,,114,,63,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,06/07/21,PP,,,IndReq,-164,779,,,114,,64,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,06/07/21,LE,,,SchAgr,240,1048,,24446310,114,,68,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,06/07/21,PP,,,IndReq,-154,894,,,114,,69,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,06/07/21,PP,,,IndReq,-154,740,,,114,,70,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,06/08/21,LE,,,SchAgr,320,1099,,24446310,114,,65,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,06/08/21,PP,,,IndReq,-150,949,,,114,,66,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,06/08/21,PP,,,IndReq,-150,799,,,114,,67,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
