mandt,lifnr,delnote,trailer,matnr,mblnr,itmno,erdat,erfmg,meins,ebeln,ebelp,werks,lgort,bwart,rct_ident,crttime,status,shkzg,vbeln,bolnr,p_ingestday,p_ingesttime
1,24446310,81227327,5140298,807165907,5022406305,6,11/4/2021,320,PC,F3KXYH3,1,MC10,YLC1,101,,1:09:55,X,S,185460529,1131707,12/3/2021,19
1,24446310,81227278,6140249,807165907,5022073678,3,10/30/2021,320,PC,F3KXYH3,1,MC10,YLC1,101,,1:57:33,X,S,185453422,1130245,12/3/2021,19
1,24446310,81227365,663162,807165907,5022654166,5,11/8/2021,240,PC,F3KXYH3,1,MC10,YLC1,101,,0:16:31,X,S,185469064,1132959,12/3/2021,19
1,24446310,81227403,643272,807165907,5022964903,2,11/11/2021,240,PC,F3KXYH3,1,MC10,YLC1,101,,6:31:41,X,S,185477176,1134246,12/3/2021,19
1,24446310,81227336,5150501,807165907,5022507747,2,11/5/2021,400,PC,F3KXYH3,1,MC10,YLC1,101,,4:04:31,X,S,185464002,1132077,12/3/2021,19
1,24446310,81227372,24015,807165907,5022754265,4,11/9/2021,400,PC,F3KXYH3,1,MC10,YLC1,101,,1:08:41,X,S,185470664,1133301,12/3/2021,19
1,24446310,81227280,5160973,807165907,5022120491,2,10/31/2021,400,PC,F3KXYH3,1,MC10,YLC1,101,,19:38:36,X,S,185454782,1130464,12/3/2021,19
1,24446310,81227184,5171152,807165907,5021694352,1,10/26/2021,240,PC,F3KXYH3,1,MC10,YLC1,101,,1:12:54,X,S,185440983,1128312,12/3/2021,19
1,24446310,81227472,5150402,807165907,5023302899,3,11/16/2021,400,PC,F3KXYH3,1,MC10,YLC1,101,,2:49:20,X,S,185487170,1135810,12/3/2021,19
1,24446310,81227308,6150528,807165907,5022314616,2,11/3/2021,400,PC,F3KXYH3,1,MC10,YLC1,101,,1:11:51,X,S,185457507,1131262,12/3/2021,19
1,24446310,81227419,342074,807165907,5023036521,5,11/12/2021,400,PC,F3KXYH3,1,MC10,YLC1,101,,1:50:56,X,S,185480172,1134643,12/3/2021,19
1,24446310,81227442,5160882,807165907,5023124705,3,11/13/2021,480,PC,F3KXYH3,1,MC10,YLC1,101,,1:36:41,X,S,185483238,1135244,12/3/2021,19
1,24446310,81227248,643023,807165907,5021976768,2,10/29/2021,400,PC,F3KXYH3,1,MC10,YLC1,101,,2:05:01,X,S,185450463,1129581,12/3/2021,19
1,24446310,81227173,5140192,807165907,5021601003,4,10/25/2021,400,PC,F3KXYH3,1,MC10,YLC1,101,,0:42:07,X,S,185439202,1127985,12/3/2021,19
1,24446310,81227683,663220,807165907,5024250058,2,12/2/2021,320,PC,F3KXYH3,1,MC10,YLC1,101,,1:14:26,X,S,185510064,1140538,12/3/2021,19
1,24446310,81227596,643082,807165907,5023935794,4,11/24/2021,320,PC,F3KXYH3,1,MC10,YLC1,101,,2:07:44,X,S,185499850,1138574,12/3/2021,19
1,24446310,81227671,606443,807165907,5024157245,1,12/1/2021,400,PC,F3KXYH3,1,MC10,YLC1,101,,1:33:08,V,S,185507800,1140096,12/3/2021,19
1,24446310,81227389,5160831,807165907,5022854193,2,11/10/2021,400,PC,F3KXYH3,1,MC10,YLC1,101,,2:10:49,X,S,185474192,1133794,12/3/2021,19
1,24446310,81227361,342094,807165907,5022582339,3,11/6/2021,400,PC,F3KXYH3,1,MC10,YLC1,101,,0:53:05,X,S,185466979,1132750,12/3/2021,19
1,24446310,81227581,5171144,807165907,5023844815,4,11/23/2021,400,PC,F3KXYH3,1,MC10,YLC1,101,,1:37:43,X,S,185497894,1138272,12/3/2021,19
1,24446310,81227612,606432,807165907,5023994733,4,11/24/2021,400,PC,F3KXYH3,1,MC10,YLC1,101,,23:21:39,V,S,185501730,1139010,12/3/2021,19
1,24446310,81227204,731007,807165907,5021790400,6,10/27/2021,240,PC,F3KXYH3,1,MC10,YLC1,101,,1:54:26,X,S,185444052,1128781,12/3/2021,19
1,24446310,81227612,606432,807165907,5024080934,1,11/30/2021,160,EA,F3KXYH3,1,MC10,YLC1,124,,5:26:31,X,H,,,12/3/2021,19
1,24446310,81227286,6150542,807165907,5022271481,2,11/2/2021,400,PC,F3KXYH3,1,MC10,YLC1,101,,13:25:58,X,S,185455632,1130779,12/3/2021,19
1,24446310,81227644,5140197,807165907,5024064553,3,11/30/2021,480,PC,F3KXYH3,1,MC10,YLC1,101,,1:06:41,V,S,185505948,1139645,12/3/2021,19
1,24446310,81227228,643063,807165907,5021882848,1,10/28/2021,320,PC,F3KXYH3,1,MC10,YLC1,101,,2:08:30,X,S,185447390,1129197,12/3/2021,19
1,24446310,81227459,5140247,807165907,5023207517,4,11/15/2021,320,PC,F3KXYH3,1,MC10,YLC1,101,,1:20:27,X,S,185485323,1135491,12/3/2021,19
1,24446310,81227703,342017,807165907,5024369100,1,12/3/2021,240,PC,F3KXYH3,1,MC10,YLC1,101,,9:40:19,V,S,185512965,1140947,12/5/2021,9
1,24446310,81227733,5110006,807165907,5024486602,1,12/4/2021,480,PC,F3KXYH3,1,MC10,YLC1,101,,17:52:02,V,S,185514862,13216515,12/6/2021,9
1,24446310,81227730,606450,807165907,5024424702,1,12/4/2021,320,PC,F3KXYH3,1,MC10,YLC1,101,,0:19:55,V,S,185513802,1141578,12/6/2021,9
1,24446310,81227683,663220,807165907,5024508671,1,12/6/2021,2,PC,F3KXYH3,1,MC10,HLD1,124,,1:16:36,V,H,185510064,1140538,12/8/2021,9
1,24446310,81227742,342084,807165907,5024601690,3,12/7/2021,400,PC,F3KXYH3,1,MC10,YLC1,101,,2:07:14,X,S,185516515,1142127,12/9/2021,9
1,24446310,81227778,643253,807165907,5024685933,2,12/8/2021,400,PC,F3KXYH3,1,MC10,YLC1,101,,0:53:54,X,S,185518610,1142603,12/10/2021,9
1,24446310,81227789,643098,807165907,5024777204,4,12/9/2021,400,PC,F3KXYH3,1,MC10,YLC1,101,,1:45:25,V,S,185521467,1143045,12/11/2021,9
1,24446310,81227807,342080,807165907,5024863577,3,12/10/2021,160,EA,F3KXYH3,1,MC10,YLC1,101,,1:22:15,V,S,185524910,1143447,12/12/2021,9
1,24446310,81227815,5130024,807165907,5024954136,3,12/11/2021,240,EA,F3KXYH3,1,MC10,YLC1,101,,2:14:25,V,S,185527679,1144039,12/13/2021,9
1,24446310,81227816,5160980,807165907,5024995915,3,12/12/2021,400,EA,F3KXYH3,1,MC10,YLC1,101,,18:39:16,V,S,185529818,1144307,12/14/2021,9
1,24446310,81227789,643098,807165907,5025022577,1,12/13/2021,1,PC,F3KXYH3,1,MC10,HLD1,124,,2:17:57,V,H,185521467,1143045,12/15/2021,9
1,24446310,81227821,606288,807165907,5025191439,3,12/14/2021,400,EA,F3KXYH3,1,MC10,YLC1,101,,22:06:22,V,S,185532485,1200812,12/16/2021,9
1,24446310,81227832,643023,807165907,5025321858,3,12/16/2021,400,EA,F3KXYH3,1,MC10,YLC1,101,,8:53:02,V,S,185535279,1200881,12/18/2021,9
1,24446310,81227838,606416,807165907,5025292708,3,12/16/2021,240,EA,F3KXYH3,1,MC10,YLC1,101,,0:32:08,X,S,185538339,1200938,12/18/2021,9
1,24446310,81227830,643220,807165907,5025313985,1,12/16/2021,24,EA,F3KXYH3,1,MC10,YLC5,101,,6:12:00,X,S,,,12/18/2021,9
1,24446310,81227845,606271,807165907,5025382382,3,12/17/2021,480,EA,F3KXYH3,1,MC10,YLC1,101,,0:36:48,V,S,185541928,1203684,12/19/2021,9
1,24446310,81227832,643023,807165907,5025504854,1,12/18/2021,240,EA,F3KXYH3,1,MC10,YLC1,124,,9:56:50,X,H,,,12/20/2021,9
1,24446310,81227849,22423,807165907,5025478183,3,12/18/2021,400,EA,F3KXYH3,1,MC10,YLC1,101,,2:35:15,V,S,185545332,1204270,12/20/2021,9
1,24446310,81227856,342066,807165907,5025555320,3,12/20/2021,80,EA,F3KXYH3,1,MC10,YLC1,101,,2:01:24,X,S,185546866,1204639,12/22/2021,9
1,24446310,81227862,643256,807165907,5025637603,3,12/20/2021,240,EA,F3KXYH3,1,MC10,YLC1,101,,23:49:19,V,S,185549977,1204985,12/22/2021,9
1,24446310,81227870,6150535,807165907,5025727497,2,12/22/2021,640,PC,F3KXYH3,1,MC10,YLC1,101,,0:43:27,V,S,185551818,1205358,12/24/2021,9
1,24446310,81227900,5160794,807165907,5000003724,4,1/3/2022,480,PC,F3KXYH3,1,MC10,YLC1,101,,11:50:34,V,S,185558487,1206123,1/5/2022,9
1,24446310,81227922,606407,807165907,5000065679,2,1/5/2022,240,PC,F3KXYH3,1,MC10,YLC1,101,,0:12:04,V,S,185572802,1207009,1/7/2022,9
1,24446310,81227935,5171145,807165907,5000165448,4,1/6/2022,240,PC,F3KXYH3,1,MC10,YLC1,101,,0:56:18,V,S,185575584,1207418,1/8/2022,9
1,24446310,81227968,643370,807165907,5000257654,3,1/7/2022,320,PC,F3KXYH3,1,MC10,YLC1,101,,0:19:53,X,S,185578388,1207805,1/9/2022,9
1,24446310,81227983,731002,807165907,5000341003,2,1/8/2022,400,PC,F3KXYH3,1,MC10,YLC1,101,,0:10:52,V,S,185580160,1208482,1/10/2022,9
1,24446310,81227986,24795,807165907,5000394160,4,1/8/2022,400,PC,F3KXYH3,1,MC10,YLC1,101,,17:00:58,V,S,185582836,1208788,1/10/2022,9
1,24446310,81227994,5150414,807165907,5000513348,4,1/11/2022,240,PC,F3KXYH3,1,MC10,YLC1,101,,0:21:38,X,S,185584575,1029110,1/13/2022,9
1,24446310,81228022,5160980,807165907,5000616435,2,1/12/2022,320,PC,F3KXYH3,1,MC10,YLC1,101,,1:28:33,X,S,185587441,1209564,1/14/2022,9
1,24446310,81228043,643297,807165907,5000705249,3,1/12/2022,240,PC,F3KXYH3,1,MC10,YLC1,101,,23:49:08,V,S,185590864,1210057,1/14/2022,9
1,24446310,81228072,5150473,807165907,5000807903,1,1/14/2022,880,PC,F3KXYH3,1,MC10,YLC1,101,,1:05:18,X,S,185593602,1210460,1/16/2022,9
1,24446310,81228084,6080109,807165907,5000893291,4,1/15/2022,400,PC,F3KXYH3,1,MC10,YLC1,101,,0:46:31,X,S,185596888,1210994,1/18/2022,9
1,24446310,81228116,6080161,807165907,5000983438,4,1/18/2022,480,PC,F3KXYH3,1,MC10,YLC1,101,,23:46:29,V,S,185602796,1211785,1/20/2022,9
1,24446310,81228148,5160858,807165907,5001175280,6,1/20/2022,320,PC,F3KXYH3,1,MC10,YLC1,101,,23:33:00,V,S,185609412,1212664,1/22/2022,9
1,24446310,81228134,342074,807165907,5001085972,4,1/20/2022,240,PC,F3KXYH3,1,MC10,YLC1,101,,0:50:55,V,S,185606045,1212267,1/22/2022,9
1,24446310,81228181,6080129,807165907,5001324325,2,1/22/2022,400,PC,F3KXYH3,1,MC10,YLC1,101,,16:56:23,V,S,185615285,1213586,1/24/2022,9
1,24446310,81228176,6080132,807165907,5001376807,3,1/24/2022,320,EA,F3KXYH3,1,MC10,YLC1,101,,8:03:44,X,S,185615568,1213357,1/26/2022,9
1,24446310,81228235,342061,807165907,5001533861,1,1/25/2022,160,PC,F3KXYH3,1,MC10,YLC1,101,,23:51:27,V,S,185620166,1214354,1/27/2022,9
1,24446310,81228192,6080105,807165907,5001440720,4,1/25/2022,320,PC,F3KXYH3,1,MC10,YLC1,101,,0:23:19,V,S,185616881,1213899,1/27/2022,9
1,24446310,81228244,258896,807165907,5001631378,2,1/26/2022,400,PC,F3KXYH3,1,MC10,YLC1,101,,23:15:55,V,S,185623503,1214791,1/28/2022,9
1,24446310,81228306,795084,807165907,5001878325,2,1/29/2022,400,PC,F3KXYH3,1,MC10,YLC1,101,,16:38:24,V,S,185632230,1216148,1/31/2022,15
1,24446310,81228261,6140352,807165907,5001727849,6,1/28/2022,320,PC,F3KXYH3,1,MC10,YLC1,101,,0:05:10,X,S,185626696,1215197,1/31/2022,15
1,24446310,81228303,342083,807165907,5001880010,1,1/29/2022,400,PC,F3KXYH3,1,MC10,YLC1,101,,17:34:39,V,S,185630025,1215925,1/31/2022,15
1,24446310,81228337,23453,807165907,5002078432,1,2/1/2022,320,PC,F3KXYH3,1,MC10,YLC1,101,,23:45:57,V,S,185637021,1216943,2/3/2022,9
1,24446310,81228314,5130062,807165907,5001992280,3,2/1/2022,400,PC,F3KXYH3,1,MC10,YLC1,101,,1:23:21,V,S,185633994,1216484,2/3/2022,9
1,24446310,81228352,6150516,807165907,5002171124,7,2/3/2022,240,PC,F3KXYH3,1,MC10,YLC1,101,,0:17:16,V,S,185640407,1217434,2/5/2022,9
1,24446310,81228413,643359,807165907,5002533740,4,2/8/2022,400,PC,F3KXYH3,1,MC10,YLC1,101,,1:37:25,X,S,185651701,1219120,2/10/2022,9
1,24446310,81228440,5160582,807165907,5002624925,3,2/9/2022,320,PC,F3KXYH3,1,MC10,YLC1,101,,0:27:36,X,S,185654511,1219595,2/11/2022,9
1,24446310,81228457,22494,807165907,5002776617,3,2/10/2022,320,PC,F3KXYH3,1,MC10,YLC1,101,,14:19:08,V,S,185658155,1220091,2/12/2022,9
1,24446310,81228524,6130505,807165907,5003016819,1,2/15/2022,400,PC,F3KXYH3,1,MC10,YLC1,101,,1:13:46,V,S,185669583,1121720,2/17/2022,9
1,24446310,81228579,5160589,807165907,5003201011,4,2/16/2022,400,PC,F3KXYH3,1,MC10,YLC1,101,,23:57:22,V,S,185676652,1222695,2/18/2022,9
1,24446310,81228563,5160599,807165907,5003112100,2,2/16/2022,400,PC,F3KXYH3,1,MC10,YLC1,101,,1:15:21,X,S,185672873,1222209,2/18/2022,9
1,24446310,81228594,731008,807165907,5003300699,1,2/18/2022,480,PC,F3KXYH3,1,MC10,YLC1,101,,1:09:05,X,S,185680135,1223066,2/20/2022,9
1,24446310,81228634,5171128,807165907,5003448077,4,2/19/2022,320,PC,F3KXYH3,1,MC10,YLC1,101,,19:03:28,V,S,185685395,1224008,2/21/2022,9
1,24446310,81228633,5150416,807165907,5003390655,3,2/19/2022,320,PC,F3KXYH3,1,MC10,YLC1,101,,0:07:06,V,S,185683747,1223780,2/21/2022,9
1,24446310,81228649,5160808,807165907,5003613759,2,2/22/2022,400,PC,F3KXYH3,1,MC10,YLC1,101,,21:09:15,V,S,185687557,1224331,2/24/2022,9
1,24446310,81228682,5160579,807165907,5003651261,1,2/23/2022,320,PC,F3KXYH3,1,MC10,YLC1,101,,5:29:45,X,S,185693141,1225802,2/25/2022,9
1,24446310,81228692,643376,807165907,5003718391,2,2/23/2022,320,PC,F3KXYH3,1,MC10,YLC1,101,,23:44:50,V,S,185694839,1226310,2/25/2022,9
1,24446310,81228713,5140227,807165907,5003805935,3,2/24/2022,320,PC,F3KXYH3,1,MC10,YLC1,101,,23:31:39,V,S,185697667,1226673,2/26/2022,9
1,24446310,81228738,6150540,807165907,5003887914,3,2/26/2022,320,PC,F3KXYH3,1,MC10,YLC1,101,,6:19:33,V,S,185700540,1227337,2/28/2022,9
1,24446310,81228746,5160861,807165907,5003958650,1,2/28/2022,400,PC,F3KXYH3,1,MC10,YLC1,101,,10:42:25,V,S,185703216,1227563,3/2/2022,9
1,24446310,81228771,376086,807165907,5004006804,2,3/1/2022,160,PC,F3KXYH3,1,MC10,YLC1,101,,1:24:10,X,S,185703708,1227880,3/3/2022,9
1,24446310,81228788,606401,807165907,5004105209,4,3/2/2022,400,PC,F3KXYH3,1,MC10,YLC1,101,,1:01:18,X,S,185706874,1228339,3/4/2022,9
1,24446310,81228803,5140206,807165907,5004202828,4,3/3/2022,480,PC,F3KXYH3,1,MC10,YLC1,101,,2:07:46,V,S,185710087,1228841,3/5/2022,9
1,24446310,81228817,22248,807165907,5004292570,4,3/4/2022,400,EA,F3KXYH3,1,MC10,YLC1,101,,1:03:23,X,S,185714562,1229220,3/6/2022,9
1,24446310,81228832,342086,807165907,5004432732,3,3/6/2022,480,PC,F3KXYH3,1,MC10,YLC1,101,,19:58:30,V,S,185715622,1229935,3/8/2022,9
1,24446310,81228858,606437,807165907,5004550359,4,3/8/2022,240,PC,F3KXYH3,1,MC10,YLC1,101,,1:13:58,X,S,185720000,1230485,3/10/2022,9
1,24446310,81228845,5130018,807165907,5004586034,3,3/8/2022,400,PC,F3KXYH3,1,MC10,YLC1,101,,10:27:59,X,S,185719895,1230182,3/10/2022,9
1,24446310,81228886,5160584,807165907,5004645232,3,3/9/2022,400,PC,F3KXYH3,1,MC10,YLC1,101,,1:17:41,V,S,185723264,1230950,3/11/2022,9
1,24446310,81228919,6150541,807165907,5004827299,1,3/10/2022,400,PC,F3KXYH3,1,MC10,YLC1,101,,23:46:41,V,S,185728960,1231748,3/12/2022,9
1,24446310,81228904,731023,807165907,5004741412,3,3/10/2022,320,PC,F3KXYH3,1,MC10,YLC1,101,,1:20:56,V,S,185726032,1231411,3/12/2022,9
1,24446310,81228952,731019,807165907,5004971375,2,3/12/2022,400,PC,F3KXYH3,1,MC10,YLC1,101,,17:25:15,V,S,185731810,1232421,3/14/2022,9
1,24446310,81228958,643016,807165907,5004971724,2,3/13/2022,320,PC,F3KXYH3,1,MC10,YLC1,101,,19:11:49,X,S,185734059,1232664,3/15/2022,9
1,24446310,81228971,5160967,807165907,5005086301,3,3/15/2022,320,PC,F3KXYH3,1,MC10,YLC1,101,,1:14:23,V,S,185735828,1232947,3/17/2022,9
1,24446310,81228987,342027,807165907,5005210831,3,3/16/2022,240,PC,F3KXYH3,1,MC10,YLC1,101,,7:45:25,V,S,185738976,1233392,3/18/2022,9
1,24446310,81229007,342035,807165907,5005295053,3,3/17/2022,320,PC,F3KXYH3,1,MC10,YLC1,101,,4:07:02,V,S,185742188,1233865,3/19/2022,9
1,24446310,81229023,342100,807165907,5005383319,1,3/18/2022,320,PC,F3KXYH3,1,MC10,YLC1,101,,3:04:36,V,S,185745883,1234243,3/20/2022,9
1,24446310,81229057,5160975,807165907,5005516667,1,3/19/2022,320,PC,F3KXYH3,1,MC10,YLC1,101,,19:55:18,V,S,185751011,1570710,3/21/2022,9
1,24446310,81229038,5110012,807165907,5005487726,2,3/19/2022,320,PC,F3KXYH3,1,MC10,YLC1,101,,7:41:36,V,S,185749075,1234914,3/21/2022,9
1,24446310,81229073,5150431,807165907,5005640762,1,3/22/2022,240,PC,F3KXYH3,1,MC10,YLC1,101,,2:57:58,V,S,185752755,1571028,3/24/2022,9
1,24446310,81229100,342075,807165907,5005732584,1,3/23/2022,320,PC,F3KXYH3,1,MC10,YLC1,101,,2:19:59,X,S,185755383,1571454,3/25/2022,9
1,24446310,81229116,643299,807165907,5005831783,1,3/24/2022,400,PC,F3KXYH3,1,MC10,YLC1,101,,3:00:52,X,S,185759015,1571920,3/26/2022,9
1,24446310,81229134,643363,807165907,5005925743,3,3/25/2022,320,PC,F3KXYH3,1,MC10,YLC1,101,,3:12:32,X,S,185762109,1572235,3/27/2022,9
1,24446310,81229165,5160841,807165907,5006013596,1,3/26/2022,240,PC,F3KXYH3,1,MC10,YLC1,101,,3:04:49,V,S,185765098,1572888,3/28/2022,9
1,24446310,81229172,643063,807165907,5006056478,1,3/26/2022,400,PC,F3KXYH3,1,MC10,YLC1,101,,16:50:43,V,S,185766409,1573069,3/28/2022,9
1,24446310,81229290,5160778,807165907,5006592858,4,4/2/2022,320,PC,F3KXYH3,1,MC10,YLC1,101,,22:02:45,V,S,185781307,1575497,4/4/2022,14
1,24446310,81229287,5140291,807165907,5006539250,1,4/2/2022,400,PC,F3KXYH3,1,MC10,YLC1,101,,2:17:08,X,S,185779782,1575297,4/4/2022,14
1,24446310,81229184,795060,807165907,5006175735,1,3/29/2022,400,PC,F3KXYH3,1,MC10,YLC1,101,,2:08:41,X,S,185768197,1573366,4/4/2022,14
1,24446310,81229236,643246,807165907,5006448761,1,4/1/2022,400,PC,F3KXYH3,1,MC10,YLC1,101,,2:18:04,X,S,185776675,1574624,4/4/2022,14
1,24446310,81229217,5171150,807165907,5006355677,1,3/31/2022,400,PC,F3KXYH3,1,MC10,YLC1,101,,2:20:26,X,S,185773713,1574269,4/4/2022,14
1,24446310,81229204,21079,807165907,5006269154,2,3/30/2022,480,PC,F3KXYH3,1,MC10,YLC1,101,,2:52:50,X,S,185770634,1573820,4/4/2022,14
1,24446310,81229236,643246,807165907,5006630366,1,4/4/2022,1,PC,F3KXYH3,1,MC10,HLD1,124,,5:14:42,V,H,185776675,1574624,4/6/2022,9
1,24446310,81229290,5160778,807165907,5006767180,1,4/5/2022,7,PC,F3KXYH3,1,MC10,HLD1,124,,16:02:20,V,H,185781307,1575497,4/7/2022,9
1,24446310,81229306,6080132,807165907,5006774113,2,4/5/2022,320,PC,F3KXYH3,1,MC10,YLC1,101,,17:26:15,X,S,185784512,1575789,4/7/2022,9
1,24446310,81229349,6080123,807165907,5006879360,2,4/6/2022,160,PC,F3KXYH3,1,MC10,YLC1,101,,23:37:24,V,S,185789576,1576918,4/8/2022,9
1,24446310,81229339,643200,807165907,5006804234,1,4/6/2022,240,PC,F3KXYH3,1,MC10,YLC1,101,,3:00:58,X,S,185786360,1576245,4/8/2022,9
1,24446310,81229356,5150402,807165907,5006890208,2,4/7/2022,160,PC,F3KXYH3,1,MC10,YLC1,101,,2:53:02,X,S,185789864,1576755,4/9/2022,9
1,24446310,81229378,731033,807165907,5006993132,1,4/8/2022,240,PC,F3KXYH3,1,MC10,YLC1,101,,6:03:08,X,S,185795098,1578016,4/10/2022,9
1,24446310,81229410,5160974,807165907,5007112750,3,4/9/2022,480,PC,F3KXYH3,1,MC10,YLC1,101,,19:42:49,V,S,185799221,1578064,4/11/2022,9
1,24446310,81229406,5140301,807165907,5007065958,2,4/9/2022,320,PC,F3KXYH3,1,MC10,YLC1,101,,3:05:44,X,S,185797546,1577764,4/11/2022,9
