material,plant,mrp_area,demand_date,mrp_element_cd,shipping_notification,container_info,mrp_element,change_quantity,total_quantity,storage_location,supplier_nr,planner,split_indicator,line_index,document_uuid,sid_client,snapdate,snaptime,load_date,load_timestamp,_load_date
5A11EC1-02,MC10,,08/01/21,WB,,,Stock,0,0,,,120,,1,de8fb73e4260f30c1bfa29ee44e284a7,MCP,8/1/21,28:30.0,8/1/21,48:40.0,8/1/21
5A11EC1-02,MC10,,08/02/21,WB,,,Stock,0,0,,,120,,1,b60345718d514c8ab7eed9931c4dcda0,MCP,8/2/21,29:31.0,8/2/21,45:44.0,8/2/21
5A11EC1-02,MC10,,08/03/21,WB,,,Stock,0,0,,,120,,1,961f8c810f5d357cce70da8509b75004,MCP,8/3/21,29:29.0,8/3/21,41:44.0,8/3/21
5A11EC1-02,MC10,,08/04/21,WB,,,Stock,0,0,,,120,,1,dcc573331eed00190a38c9f890df9473,MCP,8/4/21,29:52.0,8/4/21,46:18.0,8/4/21
5A11EC1-02,MC10,,08/05/21,WB,,,Stock,0,0,,,120,,1,1195a48dd7c4c510291b36e9d17b3d62,MCP,8/5/21,28:55.0,8/5/21,43:41.0,8/5/21
5A11EC1-02,MC10,,08/06/21,WB,,,Stock,0,0,,,120,,1,9066573368325d77fe8219e8351d73f8,MCP,8/6/21,29:56.0,8/6/21,37:32.0,8/6/21
5A11EC1-02,MC10,,08/07/21,WB,,,Stock,0,0,,,120,,1,204007d71af84707db975df4d7196919,MCP,8/7/21,30:55.0,8/7/21,37:17.0,8/7/21
5A11EC1-02,MC10,,08/08/21,WB,,,Stock,0,0,,,120,,1,42de4971c73ea8d44b6e504bbfcfe2e3,MCP,8/8/21,27:22.0,8/8/21,48:51.0,8/8/21
5A11EC1-02,MC10,,08/09/21,WB,,,Stock,0,0,,,120,,1,418337b47d27c5c16886232e6c596f13,MCP,8/9/21,28:13.0,8/9/21,42:34.0,8/9/21
5A11EC1-02,MC10,,08/10/21,WB,,,Stock,0,0,,,120,,1,fa1a87a43f95f8d6742cc87191bf84b2,MCP,8/10/21,28:21.0,8/10/21,40:30.0,8/10/21
5A11EC1-02,MC10,,08/11/21,WB,,,Stock,0,0,,,120,,1,62716a5c8afec2bbef4af9db924a147a,MCP,8/11/21,29:07.0,8/11/21,38:25.0,8/11/21
5A11EC1-02,MC10,,08/12/21,WB,,,Stock,0,0,,,120,,1,d06c87061dc6d02e627ade1298ab9f04,MCP,8/12/21,29:27.0,8/12/21,38:15.0,8/12/21
5A11EC1-02,MC10,,08/13/21,WB,,,Stock,0,0,,,120,,1,ba6f8e4f5e5d31088df9fb664561afc6,MCP,8/13/21,29:49.0,8/13/21,37:20.0,8/13/21
5A11EC1-02,MC10,,08/14/21,WB,,,Stock,0,0,,,120,,1,7e3d404dcf51d337ac3d3e1107353735,MCP,8/14/21,31:07.0,8/14/21,33:41.0,8/14/21
5A11EC1-02,MC10,,08/15/21,WB,,,Stock,0,0,,,120,,1,73babc99c65a632e932db8a582d56541,MCP,8/15/21,28:18.0,8/15/21,37:24.0,8/15/21
5A11EC1-02,MC10,,08/16/21,WB,,,Stock,0,0,,,120,,1,03e40812b049894365af40da58ad76c3,MCP,8/16/21,27:19.0,8/16/21,38:29.0,8/16/21
5A11EC1-02,MC10,,08/17/21,WB,,,Stock,0,0,,,120,,1,d63bd81e9d9e38641eb9fa895bbe7f76,MCP,8/17/21,29:17.0,8/17/21,38:55.0,8/17/21
5A11EC1-02,MC10,,08/18/21,WB,,,Stock,0,0,,,120,,1,bccfd2ad4c2a934e45b14d69ee0bcd1a,MCP,8/18/21,28:35.0,8/18/21,40:02.0,8/18/21
5A11EC1-02,MC10,,08/19/21,WB,,,Stock,0,0,,,120,,1,ccf38a719fc01267f22399c0fe9141b0,MCP,8/19/21,27:01.0,8/19/21,38:28.0,8/19/21
5A11EC1-02,MC10,,08/20/21,WB,,,Stock,0,0,,,120,,1,a7e769955dad8e582d769b5c5080cfea,MCP,8/20/21,27:11.0,8/20/21,38:35.0,8/20/21
5A11EC1-02,MC10,,08/21/21,WB,,,Stock,0,0,,,120,,1,d1252f16e4d4f88c9798b069471fb67b,MCP,8/21/21,30:22.0,8/21/21,33:56.0,8/21/21
5A11EC1-02,MC10,,08/22/21,WB,,,Stock,0,0,,,120,,1,534e069100b945280fb895c895ec7253,MCP,8/22/21,27:45.0,8/22/21,38:05.0,8/22/21
5A11EC1-02,MC10,,08/23/21,WB,,,Stock,0,0,,,120,,1,f0bd9a89320793d963d38b7592594ea6,MCP,8/23/21,31:07.0,8/23/21,34:01.0,8/23/21
5A11EC1-02,MC10,,08/24/21,WB,,,Stock,0,0,,,120,,1,ec33d6115c43993c959f5c1f544dbc18,MCP,8/24/21,27:04.0,8/24/21,37:20.0,8/24/21
5A11EC1-02,MC10,,08/25/21,WB,,,Stock,0,0,,,120,,1,2b71737c96b3da35ac0bf6c341053527,MCP,8/25/21,29:01.0,8/25/21,37:10.0,8/25/21
5A11EC1-02,MC10,,08/26/21,WB,,,Stock,0,0,,,120,,1,f0c79d783ce458ee3f5d03b923fdeaf4,MCP,8/26/21,27:46.0,8/26/21,38:41.0,8/26/21
5A11EC1-02,MC10,,08/27/21,WB,,,Stock,0,0,,,120,,1,f77f9cf0a60c410e5c89f10f008e351f,MCP,8/27/21,29:04.0,8/30/21,11:51.0,8/30/21
5A11EC1-02,MC10,,08/28/21,WB,,,Stock,0,0,,,120,,1,be283afcf5eb1ca9186a4b2395c837dd,MCP,8/28/21,30:27.0,8/30/21,14:08.0,8/30/21
5A11EC1-02,MC10,,08/29/21,WB,,,Stock,0,0,,,120,,1,7774a97a8b32a7bc23351aa988059d14,MCP,8/29/21,26:33.0,8/30/21,16:56.0,8/30/21
5A11EC1-02,MC10,,08/30/21,WB,,,Stock,0,0,,,120,,1,2c9b176085ce55c733a720b9cb4fceb2,MCP,8/30/21,29:49.0,8/30/21,13:23.0,8/30/21
5A11EC1-02,MC10,,08/31/21,WB,,,Stock,0,0,,,120,,1,951af3ced49c2f7b9b81841f02d90182,MCP,8/31/21,25:55.0,8/31/21,37:38.0,8/31/21
5A11EC1-02,MC10,,09/01/21,WB,,,Stock,0,0,,,120,,1,a6f7b3a3b8249ca703038949d8a25ce6,MCP,9/1/21,29:36.0,9/1/21,38:13.0,9/1/21
5A11EC1-02,MC10,,09/02/21,WB,,,Stock,0,0,,,120,,1,0e7dc85d7b4eb5967d28ee9b7db73a9c,MCP,9/2/21,30:11.0,9/2/21,33:47.0,9/2/21
5A11EC1-02,MC10,,09/03/21,WB,,,Stock,0,0,,,120,,1,7f651a8cc830a358e643686197f31457,MCP,9/3/21,29:39.0,9/3/21,39:14.0,9/3/21
5A11EC1-02,MC10,,09/04/21,WB,,,Stock,0,0,,,120,,1,ca134df99d4b8b094e083259ef959eeb,MCP,9/4/21,29:09.0,9/4/21,38:52.0,9/4/21
5A11EC1-02,MC10,,09/05/21,WB,,,Stock,0,0,,,120,,1,edf31530938cd0ab4b3019d7da0f75f9,MCP,9/5/21,26:10.0,9/5/21,37:38.0,9/5/21
5A11EC1-02,MC10,,09/06/21,WB,,,Stock,0,0,,,120,,1,9bca34b02904c98225ed09ac2b9ba787,MCP,9/6/21,35:27.0,9/6/21,33:45.0,9/6/21
5A11EC1-02,MC10,,09/07/21,WB,,,Stock,0,0,,,120,,1,1f5a4e19862a740e435a83b164e95eed,MCP,9/7/21,28:24.0,9/7/21,38:39.0,9/7/21
5A11EC1-02,MC10,,09/08/21,WB,,,Stock,0,0,,,120,,1,5f185551245ac9d87c7a70abbe13100d,MCP,9/8/21,28:46.0,9/8/21,38:17.0,9/8/21
5A11EC1-02,MC10,,09/09/21,WB,,,Stock,0,0,,,120,,1,e2576d60dba173965f0916ea3306486a,MCP,9/9/21,29:34.0,9/9/21,37:56.0,9/9/21
5A11EC1-02,MC10,,09/10/21,WB,,,Stock,0,0,,,120,,1,e7e6339523f34c70edb23c0b3f22a09a,MCP,9/10/21,35:42.0,9/10/21,33:44.0,9/10/21
5A11EC1-02,MC10,,09/11/21,WB,,,Stock,0,0,,,120,,1,fc0bb1fd177c959434c76087ba839e7a,MCP,9/11/21,36:47.0,9/11/21,34:22.0,9/11/21
5A11EC1-02,MC10,,09/12/21,WB,,,Stock,0,0,,,120,,1,f2d08541ebf718e9c6d735582345413f,MCP,9/12/21,35:04.0,9/12/21,33:36.0,9/12/21
5A11EC1-02,MC10,,09/13/21,WB,,,Stock,0,0,,,120,,1,553cf8020c891e94fdf5cdc2435df50b,MCP,9/13/21,30:47.0,9/13/21,33:53.0,9/13/21
5A11EC1-02,MC10,,09/14/21,WB,,,Stock,0,0,,,120,,1,ef16e2245dc5671ed21b8d91296946de,MCP,9/14/21,34:10.0,9/14/21,34:31.0,9/14/21
5A11EC1-02,MC10,,09/15/21,WB,,,Stock,0,0,,,120,,1,07a4f8a7ec9383a9f7bcd4724d961878,MCP,9/15/21,33:58.0,9/15/21,35:26.0,9/15/21
5A11EC1-02,MC10,,09/16/21,WB,,,Stock,0,0,,,120,,1,c02516cb342a416e6c16679312b017db,MCP,9/16/21,33:20.0,9/16/21,34:52.0,9/16/21
5A11EC1-02,MC10,,09/17/21,WB,,,Stock,0,0,,,120,,1,e9739881242a6012b4d28b247fe3c5de,MCP,9/17/21,29:13.0,9/17/21,38:10.0,9/17/21
5A11EC1-02,MC10,,09/18/21,WB,,,Stock,0,0,,,120,,1,36f5e6f38563368566f55073aec6b687,MCP,9/18/21,37:38.0,9/18/21,34:42.0,9/18/21
5A11EC1-02,MC10,,09/19/21,WB,,,Stock,0,0,,,120,,1,2804b9e7b3d4b8fff800af9fb05a3798,MCP,9/19/21,29:26.0,9/19/21,36:19.0,9/19/21
5A11EC1-02,MC10,,09/20/21,WB,,,Stock,0,0,,,120,,1,e4d613c7b240ff1f2097ecc6758240f3,MCP,9/20/21,35:00.0,9/20/21,34:18.0,9/20/21
5A11EC1-02,MC10,,09/21/21,WB,,,Stock,0,0,,,120,,1,f384dce5c82a534527b9243bc93ebbd2,MCP,9/21/21,34:29.0,9/21/21,34:47.0,9/21/21
5A11EC1-02,MC10,,09/22/21,WB,,,Stock,0,0,,,120,,1,bd0b7db426bb3302882797b883ede5bd,MCP,9/22/21,33:42.0,9/22/21,33:59.0,9/22/21
5A11EC1-02,MC10,,09/23/21,WB,,,Stock,0,0,,,120,,1,9233941322c69db7db4b3327e1453be2,MCP,9/23/21,34:53.0,9/23/21,33:55.0,9/23/21
5A11EC1-02,MC10,,09/24/21,WB,,,Stock,0,0,,,120,,1,acbcd76923f150af511e85aa95085177,MCP,9/24/21,34:43.0,9/24/21,34:46.0,9/24/21
5A11EC1-02,MC10,,09/25/21,WB,,,Stock,0,0,,,120,,1,a8baf1ca43e96d3f583a65c0bda7b623,MCP,9/25/21,29:22.0,9/25/21,38:43.0,9/25/21
5A11EC1-02,MC10,,09/26/21,WB,,,Stock,0,0,,,120,,1,ab716e43895f3e4ffadb120cf6abc89d,MCP,9/26/21,28:28.0,9/26/21,39:34.0,9/26/21
5A11EC1-02,MC10,,09/27/21,WB,,,Stock,0,0,,,120,,1,407c3b8b1a9bf0e4e195587ca108d024,MCP,9/27/21,28:19.0,9/27/21,38:06.0,9/27/21
5A11EC1-02,MC10,,09/28/21,WB,,,Stock,0,0,,,120,,1,0343d4d5e71bcfcc39b244309156e157,MCP,9/28/21,34:47.0,9/28/21,34:10.0,9/28/21
5A11EC1-02,MC10,,09/29/21,WB,,,Stock,0,0,,,120,,1,5054db5a969ec103de04fe71592339ee,MCP,9/29/21,29:13.0,9/29/21,39:32.0,9/29/21
5A11EC1-02,MC10,,09/30/21,WB,,,Stock,0,0,,,120,,1,017eb6823a11585acac600ff1451c138,MCP,9/30/21,33:32.0,9/30/21,34:08.0,9/30/21
5A11EC1-02,MC10,,10/01/21,WB,,,Stock,0,0,,,120,,1,a7183c8c36eec6a034ccdb84a0025966,MCP,10/1/21,29:35.0,10/1/21,37:12.0,10/1/21
5A11EC1-02,MC10,,10/02/21,WB,,,Stock,0,0,,,120,,1,4a47beecb641a47abe447a600f7b0ec4,MCP,10/2/21,37:05.0,10/2/21,34:12.0,10/2/21
5A11EC1-02,MC10,,10/03/21,WB,,,Stock,0,0,,,120,,1,858c7d0dd1a986b2a5b308b144068109,MCP,10/3/21,34:33.0,10/3/21,35:16.0,10/3/21
5A11EC1-02,MC10,,10/04/21,WB,,,Stock,0,0,,,120,,1,cd2ae19a172fb2a6ce76779f5d24d2f6,MCP,10/4/21,30:09.0,10/4/21,33:10.0,10/4/21
5A11EC1-02,MC10,,10/05/21,WB,,,Stock,0,0,,,120,,1,742685e3fbd16318e0f8ba2bc7376c0f,MCP,10/5/21,36:30.0,10/5/21,33:29.0,10/5/21
5A11EC1-02,MC10,,10/06/21,WB,,,Stock,0,0,,,120,,1,18d9c8683c55c33f85756fd5c07cd493,MCP,10/6/21,35:45.0,10/6/21,33:53.0,10/6/21
5A11EC1-02,MC10,,10/07/21,WB,,,Stock,0,0,,,120,,1,6cabd9bbe9a1e45871ae26cb2a310caa,MCP,10/7/21,35:07.0,10/7/21,33:35.0,10/7/21
5A11EC1-02,MC10,,10/08/21,WB,,,Stock,0,0,,,120,,1,42a4522f3d180d75591af985ce9faf64,MCP,10/8/21,25:51.0,10/8/21,35:48.0,10/8/21
5A11EC1-02,MC10,,10/09/21,WB,,,Stock,0,0,,,120,,1,f94e493b3bf3c39511b051af0dc89c0f,MCP,10/9/21,39:15.0,10/9/21,34:24.0,10/9/21
5A11EC1-02,MC10,,10/10/21,WB,,,Stock,0,0,,,120,,1,11407c6e161d94c6d80dffbffe5c0af0,MCP,10/10/21,29:20.0,10/10/21,37:09.0,10/10/21
5A11EC1-02,MC10,,10/11/21,WB,,,Stock,0,0,,,120,,1,8cead166c1d71af9419a3b14063bf761,MCP,10/11/21,34:22.0,10/11/21,33:54.0,10/11/21
5A11EC1-02,MC10,,10/12/21,WB,,,Stock,0,0,,,120,,1,d897fbec17667519f2aee6e072410fea,MCP,10/12/21,33:43.0,10/12/21,33:42.0,10/12/21
5A11EC1-02,MC10,,10/13/21,WB,,,Stock,0,0,,,120,,1,1283372c6cca8292a3a1fc142d376966,MCP,10/13/21,28:28.0,10/13/21,37:08.0,10/13/21
5A11EC1-02,MC10,,10/14/21,WB,,,Stock,0,0,,,120,,1,67a8ff53b2e2e7d789f750ebf07c3774,MCP,10/14/21,34:14.0,10/14/21,33:32.0,10/14/21
5A11EC1-02,MC10,,10/15/21,WB,,,Stock,0,0,,,120,,1,38ef94e0edb0a1aee13b1f9a54544177,MCP,10/15/21,35:17.0,10/15/21,33:45.0,10/15/21
5A11EC1-02,MC10,,10/16/21,WB,,,Stock,0,0,,,120,,1,4eedc9d6e358fd9c669767ae1300234b,MCP,10/16/21,35:45.0,10/16/21,33:37.0,10/16/21
5A11EC1-02,MC10,,10/17/21,WB,,,Stock,0,0,,,120,,1,d2ccc815bccbc9126d0af981c303cb0c,MCP,10/17/21,29:27.0,10/17/21,36:46.0,10/17/21
5A11EC1-02,MC10,,10/18/21,WB,,,Stock,0,0,,,120,,1,674e0078e26f87fb5cc9ef0222e27fe3,MCP,10/18/21,35:29.0,10/18/21,33:51.0,10/18/21
5A11EC1-02,MC10,,10/19/21,WB,,,Stock,0,0,,,120,,1,bcdb6840e345f271a62fa00df0f5a00a,MCP,10/19/21,28:01.0,10/19/21,36:53.0,10/19/21
5A11EC1-02,MC10,,10/20/21,WB,,,Stock,0,0,,,120,,1,7fee9ee60c5c12130c1798a2758a768d,MCP,10/20/21,28:29.0,10/20/21,36:25.0,10/20/21
5A11EC1-02,MC10,,10/21/21,WB,,,Stock,0,0,,,120,,1,78efc2a75f7e7ecb1ed54255f25242f6,MCP,10/21/21,29:23.0,10/21/21,36:48.0,10/21/21
5A11EC1-02,MC10,,10/22/21,WB,,,Stock,0,0,,,120,,1,44758bda2de0d6d328ae24026ba216c9,MCP,10/22/21,28:55.0,10/22/21,36:30.0,10/22/21
5A11EC1-02,MC10,,10/23/21,WB,,,Stock,0,0,,,530,,1,3b3abfec987803e15f78331d14564443,MCP,10/23/21,34:44.0,10/23/21,34:04.0,10/23/21
5A11EC1-02,MC10,,10/24/21,WB,,,Stock,0,0,,,530,,1,4abee986cfeca51d1ab57ba43c0dc453,MCP,10/24/21,28:48.0,10/24/21,36:34.0,10/24/21
5A11EC1-02,MC10,,10/25/21,WB,,,Stock,0,0,,,530,,1,889bd8d829d8889dc1461a837fade50e,MCP,10/25/21,28:44.0,10/25/21,35:47.0,10/25/21
5A11EC1-02,MC10,,10/26/21,WB,,,Stock,0,0,,,530,,1,65eb165966c2a24271da08f9ee02ec84,MCP,10/26/21,35:20.0,10/26/21,33:57.0,10/26/21
5A11EC1-02,MC10,,10/26/21,FH,,,----->,0,0,,,530,,2,3b3abfec987803e15f78331d14564443,MCP,10/23/21,34:44.0,10/23/21,34:04.0,10/23/21
5A11EC1-02,MC10,,10/26/21,FH,,,----->,0,0,,,530,,2,4abee986cfeca51d1ab57ba43c0dc453,MCP,10/24/21,28:48.0,10/24/21,36:34.0,10/24/21
5A11EC1-02,MC10,,10/26/21,FH,,,----->,0,0,,,530,,2,889bd8d829d8889dc1461a837fade50e,MCP,10/25/21,28:44.0,10/25/21,35:47.0,10/25/21
5A11EC1-02,MC10,,10/27/21,WB,,,Stock,0,0,,,530,,1,6c03addad4b4d26b56850f384e363e1d,MCP,10/27/21,33:42.0,10/27/21,33:21.0,10/27/21
5A11EC1-02,MC10,,10/28/21,WB,,,Stock,0,0,,,530,,1,6f9a2546ff1dae576194198ac2df5748,MCP,10/28/21,28:13.0,10/28/21,37:03.0,10/28/21
5A11EC1-02,MC10,,10/28/21,FH,,,----->,0,0,,,530,,2,65eb165966c2a24271da08f9ee02ec84,MCP,10/26/21,35:20.0,10/26/21,33:57.0,10/26/21
5A11EC1-02,MC10,,10/28/21,FH,,,----->,0,0,,,530,,2,6c03addad4b4d26b56850f384e363e1d,MCP,10/27/21,33:42.0,10/27/21,33:21.0,10/27/21
5A11EC1-02,MC10,,10/29/21,WB,,,Stock,0,0,,,530,,1,ddbaaaf24233ac4968a973bbf18f9e6a,MCP,10/29/21,35:28.0,10/29/21,34:05.0,10/29/21
5A11EC1-02,MC10,,10/30/21,WB,,,Stock,0,0,,,530,,1,4c3a7e9e3dad1197d23c0f04fe631c81,MCP,10/30/21,32:02.0,10/30/21,33:23.0,10/30/21
5A11EC1-02,MC10,,10/31/21,WB,,,Stock,0,0,,,530,,1,e098b44df0a461ec04d5c0d7a7f6f924,MCP,10/31/21,30:46.0,10/31/21,33:18.0,10/31/21
5A11EC1-02,MC10,,11/01/21,WB,,,Stock,0,0,,,530,,1,ef4112f0ae1fd4848b6f75f40825b187,MCP,11/1/21,31:19.0,11/1/21,33:34.0,11/1/21
5A11EC1-02,MC10,,11/02/21,WB,,,Stock,0,0,,,530,,1,0e360c7f2bd6b0cc6d034668d8a6a5f1,MCP,11/2/21,30:48.0,11/2/21,33:11.0,11/2/21
5A11EC1-02,MC10,,11/02/21,FH,,,----->,0,0,,,530,,2,6f9a2546ff1dae576194198ac2df5748,MCP,10/28/21,28:13.0,10/28/21,37:03.0,10/28/21
5A11EC1-02,MC10,,11/02/21,FH,,,----->,0,0,,,530,,2,ddbaaaf24233ac4968a973bbf18f9e6a,MCP,10/29/21,35:28.0,10/29/21,34:05.0,10/29/21
5A11EC1-02,MC10,,11/02/21,FH,,,----->,0,0,,,530,,2,4c3a7e9e3dad1197d23c0f04fe631c81,MCP,10/30/21,32:02.0,10/30/21,33:23.0,10/30/21
5A11EC1-02,MC10,,11/02/21,FH,,,----->,0,0,,,530,,2,e098b44df0a461ec04d5c0d7a7f6f924,MCP,10/31/21,30:46.0,10/31/21,33:18.0,10/31/21
5A11EC1-02,MC10,,11/02/21,FH,,,----->,0,0,,,530,,2,ef4112f0ae1fd4848b6f75f40825b187,MCP,11/1/21,31:19.0,11/1/21,33:34.0,11/1/21
5A11EC1-02,MC10,,11/03/21,WB,,,Stock,0,0,,,530,,1,e2d78e795a138954292095638bba4ae4,MCP,11/3/21,30:03.0,11/3/21,33:03.0,11/3/21
5A11EC1-02,MC10,,11/04/21,WB,,,Stock,0,0,,,530,,1,b7f5becfea9f7a31dfbd8586b05ad159,MCP,11/4/21,35:46.0,11/4/21,33:41.0,11/4/21
5A11EC1-02,MC10,,11/04/21,FH,,,----->,0,0,,,530,,2,0e360c7f2bd6b0cc6d034668d8a6a5f1,MCP,11/2/21,30:48.0,11/2/21,33:11.0,11/2/21
5A11EC1-02,MC10,,11/04/21,FH,,,----->,0,0,,,530,,2,e2d78e795a138954292095638bba4ae4,MCP,11/3/21,30:03.0,11/3/21,33:03.0,11/3/21
5A11EC1-02,MC10,,11/05/21,WB,,,Stock,0,0,,,530,,1,79f95ef7352fee519accbd4aa72f0cb7,MCP,11/5/21,32:05.0,11/5/21,33:35.0,11/5/21
5A11EC1-02,MC10,,11/06/21,WB,,,Stock,0,0,,,530,,1,a318728e1e1cc7e5fcf6d852f834df0f,MCP,11/6/21,31:51.0,11/6/21,33:41.0,11/6/21
5A11EC1-02,MC10,,11/07/21,WB,,,Stock,0,0,,,530,,1,a9b67da84477609b0ba8de3c215b91a9,MCP,11/7/21,28:11.0,11/7/21,37:31.0,11/7/21
5A11EC1-02,MC10,,11/08/21,WB,,,Stock,0,0,,,530,,1,16e486244f669a33f04bd53652db6f04,MCP,11/11/21,06:35.0,11/12/21,43:58.0,11/12/21
5A11EC1-02,MC10,,11/09/21,FH,,,----->,0,0,,,530,,2,b7f5becfea9f7a31dfbd8586b05ad159,MCP,11/4/21,35:46.0,11/4/21,33:41.0,11/4/21
5A11EC1-02,MC10,,11/09/21,FH,,,----->,0,0,,,530,,2,79f95ef7352fee519accbd4aa72f0cb7,MCP,11/5/21,32:05.0,11/5/21,33:35.0,11/5/21
5A11EC1-02,MC10,,11/09/21,FH,,,----->,0,0,,,530,,2,a318728e1e1cc7e5fcf6d852f834df0f,MCP,11/6/21,31:51.0,11/6/21,33:41.0,11/6/21
5A11EC1-02,MC10,,11/09/21,FH,,,----->,0,0,,,530,,2,a9b67da84477609b0ba8de3c215b91a9,MCP,11/7/21,28:11.0,11/7/21,37:31.0,11/7/21
5A11EC1-02,MC10,,11/09/21,FH,,,----->,0,0,,,530,,2,16e486244f669a33f04bd53652db6f04,MCP,11/11/21,06:35.0,11/12/21,43:58.0,11/12/21
