material,plant,mrp_area,demand_date,mrp_element_cd,shipping_notification,container_info,mrp_element,change_quantity,total_quantity,storage_location,supplier_nr,planner,split_indicator,line_index,document_uuid,sid_client,snapdate,snaptime,load_date,load_timestamp,_load_date
9451274-07,MC10,,04/14/21,WB,,,Stock,0,0,,,530,,1,5c6714194587670866d1d62c7d16b409,MCP,4/14/21,04/14/21,05/14/21,45:41.0,5/14/21
9451274-07,MC10,,04/16/21,WB,,,Stock,0,0,,,530,,1,9c1638a6a1b537e08c1fb1f79df675eb,MCP,4/16/21,04/16/21,05/14/21,00:03.0,5/14/21
9451274-07,MC10,,04/17/21,WB,,,Stock,0,0,,,530,,1,0351991cb6705c5af335a1dd3470bb47,MCP,4/17/21,04/17/21,05/14/21,44:29.0,5/14/21
9451274-07,MC10,,04/18/21,WB,,,Stock,0,0,,,530,,1,712926a3d1518477aef3db44064e340b,MCP,4/18/21,04/18/21,05/14/21,50:47.0,5/14/21
9451274-07,MC10,,04/19/21,WB,,,Stock,0,0,,,530,,1,b249d91e227d3e7131e4aff6ad193c41,MCP,4/19/21,04/19/21,05/14/21,46:45.0,5/14/21
9451274-07,MC10,,04/20/21,WB,,,Stock,0,0,,,530,,1,3bd5c250d3ea3c5d6c329e0e35edd015,MCP,4/20/21,04/20/21,05/14/21,43:47.0,5/14/21
9451274-07,MC10,,04/21/21,WB,,,Stock,0,0,,,530,,1,efeb8286262ae53ab1494ea44bebb7ba,MCP,4/21/21,04/21/21,05/14/21,57:30.0,5/14/21
9451274-07,MC10,,04/22/21,WB,,,Stock,0,0,,,530,,1,2cead763b3006bdae9d935e145963faa,MCP,4/22/21,04/22/21,05/14/21,56:37.0,5/14/21
9451274-07,MC10,,04/23/21,WB,,,Stock,0,0,,,530,,1,485ee656282566f827ad8aa4ce812b03,MCP,4/23/21,04/23/21,05/14/21,52:20.0,5/14/21
9451274-07,MC10,,04/24/21,WB,,,Stock,0,0,,,530,,1,11edd94b82516cf869a3b047a7f829bf,MCP,4/24/21,04/24/21,05/14/21,46:21.0,5/14/21
9451274-07,MC10,,04/25/21,WB,,,Stock,0,0,,,530,,1,537053d61e49836ac80b9baf14223c04,MCP,4/25/21,04/25/21,05/14/21,53:14.0,5/14/21
9451274-07,MC10,,04/26/21,WB,,,Stock,0,0,,,530,,1,2d1ad01a3cd3393a4f22f43874582a3f,MCP,4/26/21,04/26/21,05/14/21,48:40.0,5/14/21
9451274-07,MC10,,04/27/21,WB,,,Stock,0,0,,,530,,1,ce6e7fe08dbabe85093360feffccd4ed,MCP,4/27/21,04/27/21,05/14/21,55:55.0,5/14/21
9451274-07,MC10,,04/27/21,FH,,,----->,0,0,,,530,,2,0351991cb6705c5af335a1dd3470bb47,MCP,4/17/21,04/17/21,05/14/21,44:29.0,5/14/21
9451274-07,MC10,,04/27/21,FH,,,----->,0,0,,,530,,2,5c6714194587670866d1d62c7d16b409,MCP,4/14/21,04/14/21,05/14/21,45:41.0,5/14/21
9451274-07,MC10,,04/27/21,FH,,,----->,0,0,,,530,,2,9c1638a6a1b537e08c1fb1f79df675eb,MCP,4/16/21,04/16/21,05/14/21,00:03.0,5/14/21
9451274-07,MC10,,04/28/21,WB,,,Stock,0,0,,,530,,1,a5bc1fda82932a5777a8eb38389e04c2,MCP,4/28/21,04/28/21,05/14/21,54:46.0,5/14/21
9451274-07,MC10,,04/29/21,WB,,,Stock,0,0,,,530,,1,465decb11812f8034a30f75266af4c57,MCP,4/29/21,04/29/21,05/14/21,54:41.0,5/14/21
9451274-07,MC10,,04/29/21,FH,,,----->,0,0,,,530,,2,712926a3d1518477aef3db44064e340b,MCP,4/18/21,04/18/21,05/14/21,50:47.0,5/14/21
9451274-07,MC10,,04/29/21,FH,,,----->,0,0,,,530,,2,3bd5c250d3ea3c5d6c329e0e35edd015,MCP,4/20/21,04/20/21,05/14/21,43:47.0,5/14/21
9451274-07,MC10,,04/29/21,FH,,,----->,0,0,,,530,,2,b249d91e227d3e7131e4aff6ad193c41,MCP,4/19/21,04/19/21,05/14/21,46:45.0,5/14/21
9451274-07,MC10,,04/30/21,WB,,,Stock,0,0,,,530,,1,37785d56c8670bc26f071db1b54283d4,MCP,4/30/21,04/30/21,05/14/21,55:24.0,5/14/21
9451274-07,MC10,,05/01/21,WB,,,Stock,0,0,,,530,,1,cdd8d9714d1376c357744815448a87c8,MCP,5/1/21,05/01/21,05/14/21,55:35.0,5/14/21
9451274-07,MC10,,05/02/21,WB,,,Stock,0,0,,,530,,1,679cc8fa87db5dbac73d76657ab03a05,MCP,5/2/21,05/02/21,05/14/21,53:42.0,5/14/21
9451274-07,MC10,,05/03/21,WB,,,Stock,0,0,,,530,,1,3f315e26c04d3a1328d1b0e21af0b8ae,MCP,5/3/21,05/03/21,05/14/21,57:53.0,5/14/21
9451274-07,MC10,,05/04/21,WB,,,Stock,0,0,,,530,,1,447c124c5f146dad95fd5a29d0cb74f2,MCP,5/4/21,05/04/21,05/14/21,54:52.0,5/14/21
9451274-07,MC10,,05/04/21,FH,,,----->,0,0,,,530,,2,2cead763b3006bdae9d935e145963faa,MCP,4/22/21,04/22/21,05/14/21,56:37.0,5/14/21
9451274-07,MC10,,05/04/21,FH,,,----->,0,0,,,530,,2,efeb8286262ae53ab1494ea44bebb7ba,MCP,4/21/21,04/21/21,05/14/21,57:30.0,5/14/21
9451274-07,MC10,,05/04/21,FH,,,----->,0,0,,,530,,2,485ee656282566f827ad8aa4ce812b03,MCP,4/23/21,04/23/21,05/14/21,52:20.0,5/14/21
9451274-07,MC10,,05/04/21,FH,,,----->,0,0,,,530,,2,11edd94b82516cf869a3b047a7f829bf,MCP,4/24/21,04/24/21,05/14/21,46:21.0,5/14/21
9451274-07,MC10,,05/05/21,WB,,,Stock,0,0,,,530,,1,a85c7f2508ab3b502a22b9341025793e,MCP,5/5/21,05/05/21,05/14/21,59:31.0,5/14/21
9451274-07,MC10,,05/06/21,WB,,,Stock,0,0,,,530,,1,4130b7b70f2dcf206d4641317d67b601,MCP,5/6/21,05/06/21,05/14/21,02:39.0,5/14/21
9451274-07,MC10,,05/06/21,FH,,,----->,0,0,,,530,,2,ce6e7fe08dbabe85093360feffccd4ed,MCP,4/27/21,04/27/21,05/14/21,55:55.0,5/14/21
9451274-07,MC10,,05/06/21,FH,,,----->,0,0,,,530,,2,537053d61e49836ac80b9baf14223c04,MCP,4/25/21,04/25/21,05/14/21,53:14.0,5/14/21
9451274-07,MC10,,05/06/21,FH,,,----->,0,0,,,530,,2,2d1ad01a3cd3393a4f22f43874582a3f,MCP,4/26/21,04/26/21,05/14/21,48:40.0,5/14/21
9451274-07,MC10,,05/07/21,WB,,,Stock,0,0,,,530,,1,b24a66d688dc0d15316587bb1f4196ea,MCP,5/7/21,05/07/21,05/14/21,59:31.0,5/14/21
9451274-07,MC10,,05/08/21,WB,,,Stock,0,0,,,530,,1,42f9353e7996431a5d9f9e9205f40868,MCP,5/8/21,05/08/21,05/14/21,02:58.0,5/14/21
9451274-07,MC10,,05/09/21,WB,,,Stock,0,0,,,530,,1,54ba97045960094ce415c7e9a986d9f7,MCP,5/9/21,05/09/21,05/14/21,03:50.0,5/14/21
9451274-07,MC10,,05/10/21,WB,,,Stock,0,0,,,530,,1,7e13c39644c9e579f2553a371d3cc293,MCP,5/10/21,05/10/21,05/14/21,08:01.0,5/14/21
9451274-07,MC10,,05/11/21,WB,,,Stock,0,0,,,530,,1,21c669c4ea51092f9ac71cccc873b000,MCP,5/11/21,05/11/21,05/14/21,01:49.0,5/14/21
9451274-07,MC10,,05/11/21,FH,,,----->,0,0,,,530,,2,37785d56c8670bc26f071db1b54283d4,MCP,4/30/21,04/30/21,05/14/21,55:24.0,5/14/21
9451274-07,MC10,,05/11/21,FH,,,----->,0,0,,,530,,2,cdd8d9714d1376c357744815448a87c8,MCP,5/1/21,05/01/21,05/14/21,55:35.0,5/14/21
9451274-07,MC10,,05/11/21,FH,,,----->,0,0,,,530,,2,a5bc1fda82932a5777a8eb38389e04c2,MCP,4/28/21,04/28/21,05/14/21,54:46.0,5/14/21
9451274-07,MC10,,05/11/21,FH,,,----->,0,0,,,530,,2,465decb11812f8034a30f75266af4c57,MCP,4/29/21,04/29/21,05/14/21,54:41.0,5/14/21
9451274-07,MC10,,05/12/21,WB,,,Stock,0,0,,,530,,1,9355263afd8e0b6b581a17ba6257261d,MCP,5/12/21,05/12/21,05/14/21,59:18.0,5/14/21
9451274-07,MC10,,05/13/21,WB,,,Stock,0,0,,,530,,1,47a0f2991a2486a995fdd7b8c3e7fd6e,MCP,5/13/21,05/13/21,05/14/21,58:58.0,5/14/21
9451274-07,MC10,,05/13/21,FH,,,----->,0,0,,,530,,2,3f315e26c04d3a1328d1b0e21af0b8ae,MCP,5/3/21,05/03/21,05/14/21,57:53.0,5/14/21
9451274-07,MC10,,05/13/21,FH,,,----->,0,0,,,530,,2,447c124c5f146dad95fd5a29d0cb74f2,MCP,5/4/21,05/04/21,05/14/21,54:52.0,5/14/21
9451274-07,MC10,,05/13/21,FH,,,----->,0,0,,,530,,2,679cc8fa87db5dbac73d76657ab03a05,MCP,5/2/21,05/02/21,05/14/21,53:42.0,5/14/21
9451274-07,MC10,,05/14/21,WB,,,Stock,0,0,,,530,,1,bbe3e5ec68acb0d312fe7328ad59d91e,MCP,5/14/21,05/14/21,05/17/21,34:11.0,5/17/21
9451274-07,MC10,,05/15/21,WB,,,Stock,0,0,,,530,,1,e36191f4970977aa56fa5da6101540e5,MCP,5/15/21,05/15/21,05/17/21,41:34.0,5/17/21
9451274-07,MC10,,05/16/21,WB,,,Stock,0,0,,,530,,1,7a503e06366d82731f7986d80a96a62f,MCP,5/16/21,05/16/21,05/17/21,34:56.0,5/17/21
9451274-07,MC10,,05/17/21,WB,,,Stock,0,0,,,530,,1,3440288d1eb91d21a7f979bbf8aa94fb,MCP,5/17/21,05/17/21,05/17/21,42:54.0,5/17/21
9451274-07,MC10,,05/18/21,WB,,,Stock,0,0,,,530,,1,371423bbb53e6c5b22706020411cdd8a,MCP,5/18/21,05/18/21,05/18/21,37:26.0,5/18/21
9451274-07,MC10,,05/18/21,FH,,,----->,0,0,,,530,,2,42f9353e7996431a5d9f9e9205f40868,MCP,5/8/21,05/08/21,05/14/21,02:58.0,5/14/21
9451274-07,MC10,,05/18/21,FH,,,----->,0,0,,,530,,2,a85c7f2508ab3b502a22b9341025793e,MCP,5/5/21,05/05/21,05/14/21,59:31.0,5/14/21
9451274-07,MC10,,05/18/21,FH,,,----->,0,0,,,530,,2,b24a66d688dc0d15316587bb1f4196ea,MCP,5/7/21,05/07/21,05/14/21,59:31.0,5/14/21
9451274-07,MC10,,05/18/21,FH,,,----->,0,0,,,530,,2,4130b7b70f2dcf206d4641317d67b601,MCP,5/6/21,05/06/21,05/14/21,02:39.0,5/14/21
9451274-07,MC10,,05/19/21,WB,,,Stock,0,0,,,530,,1,9059a553b13dddf587ebb0d927d16b04,MCP,5/19/21,05/19/21,05/19/21,37:16.0,5/19/21
9451274-07,MC10,,05/20/21,WB,,,Stock,0,0,,,530,,1,433bfe703b998ee8763446b08e5761f0,MCP,5/20/21,05/20/21,05/20/21,35:28.0,5/20/21
9451274-07,MC10,,05/20/21,FH,,,----->,0,0,,,530,,2,54ba97045960094ce415c7e9a986d9f7,MCP,5/9/21,05/09/21,05/14/21,03:50.0,5/14/21
9451274-07,MC10,,05/20/21,FH,,,----->,0,0,,,530,,2,21c669c4ea51092f9ac71cccc873b000,MCP,5/11/21,05/11/21,05/14/21,01:49.0,5/14/21
9451274-07,MC10,,05/20/21,FH,,,----->,0,0,,,530,,2,7e13c39644c9e579f2553a371d3cc293,MCP,5/10/21,05/10/21,05/14/21,08:01.0,5/14/21
9451274-07,MC10,,05/21/21,WB,,,Stock,0,0,,,530,,1,b53bce4cadc701d25c13ffbdb384c74e,MCP,5/21/21,05/21/21,05/21/21,36:49.0,5/21/21
9451274-07,MC10,,05/22/21,WB,,,Stock,0,0,,,530,,1,d51300c6557ea0315d1726de559d7925,MCP,5/22/21,05/22/21,05/22/21,36:48.0,5/22/21
9451274-07,MC10,,05/23/21,WB,,,Stock,0,0,,,530,,1,8ac1fb087c5ee7472ebf7fd494f3e06c,MCP,5/23/21,05/23/21,05/23/21,38:09.0,5/23/21
9451274-07,MC10,,05/24/21,WB,,,Stock,0,0,,,530,,1,1c5a5c98f1bce06afca78806121f463a,MCP,5/24/21,05/24/21,05/24/21,36:56.0,5/24/21
9451274-07,MC10,,05/25/21,WB,,,Stock,0,0,,,530,,1,d2159d7c3f81c0ac3adbbf5ee1d21b80,MCP,5/25/21,05/25/21,05/25/21,36:50.0,5/25/21
9451274-07,MC10,,05/25/21,FH,,,----->,0,0,,,530,,2,47a0f2991a2486a995fdd7b8c3e7fd6e,MCP,5/13/21,05/13/21,05/14/21,58:58.0,5/14/21
9451274-07,MC10,,05/25/21,FH,,,----->,0,0,,,530,,2,9355263afd8e0b6b581a17ba6257261d,MCP,5/12/21,05/12/21,05/14/21,59:18.0,5/14/21
9451274-07,MC10,,05/25/21,FH,,,----->,0,0,,,530,,2,bbe3e5ec68acb0d312fe7328ad59d91e,MCP,5/14/21,05/14/21,05/17/21,34:11.0,5/17/21
9451274-07,MC10,,05/25/21,FH,,,----->,0,0,,,530,,2,e36191f4970977aa56fa5da6101540e5,MCP,5/15/21,05/15/21,05/17/21,41:34.0,5/17/21
9451274-07,MC10,,05/26/21,WB,,,Stock,0,0,,,530,,1,92ab09dd0b5cca86847b973e79af0ebb,MCP,5/26/21,05/26/21,05/26/21,35:58.0,5/26/21
9451274-07,MC10,,05/27/21,WB,,,Stock,0,0,,,530,,1,4418b2d223b868a2b409053c16a16d21,MCP,5/27/21,05/27/21,05/27/21,36:43.0,5/27/21
9451274-07,MC10,,05/27/21,FH,,,----->,0,0,,,530,,2,7a503e06366d82731f7986d80a96a62f,MCP,5/16/21,05/16/21,05/17/21,34:56.0,5/17/21
9451274-07,MC10,,05/27/21,FH,,,----->,0,0,,,530,,2,3440288d1eb91d21a7f979bbf8aa94fb,MCP,5/17/21,05/17/21,05/17/21,42:54.0,5/17/21
9451274-07,MC10,,05/27/21,FH,,,----->,0,0,,,530,,2,371423bbb53e6c5b22706020411cdd8a,MCP,5/18/21,05/18/21,05/18/21,37:26.0,5/18/21
9451274-07,MC10,,05/28/21,WB,,,Stock,0,0,,,530,,1,3a59d5b42c28d390d6538295467f67c9,MCP,5/28/21,05/28/21,05/28/21,37:19.0,5/28/21
9451274-07,MC10,,05/29/21,WB,,,Stock,0,0,,,530,,1,2fdb71add44bb9b8f9d8f110b9fe2460,MCP,5/29/21,05/29/21,05/29/21,37:02.0,5/29/21
9451274-07,MC10,,05/30/21,WB,,,Stock,0,0,,,530,,1,df4c1a0319f6dcb7d5bfac8e537de2f6,MCP,5/30/21,05/30/21,05/30/21,36:34.0,5/30/21
9451274-07,MC10,,05/31/21,WB,,,Stock,0,0,,,530,,1,5c924b1b7d128f07ca99201d47e5c014,MCP,5/31/21,05/31/21,05/31/21,38:35.0,5/31/21
9451274-07,MC10,,06/01/21,WB,,,Stock,0,0,,,530,,1,f79b13d892ca00195a2f16c7131a18e5,MCP,6/1/21,06/01/21,06/01/21,39:45.0,6/1/21
9451274-07,MC10,,06/01/21,FH,,,----->,0,0,,,530,,2,9059a553b13dddf587ebb0d927d16b04,MCP,5/19/21,05/19/21,05/19/21,37:16.0,5/19/21
9451274-07,MC10,,06/01/21,FH,,,----->,0,0,,,530,,2,433bfe703b998ee8763446b08e5761f0,MCP,5/20/21,05/20/21,05/20/21,35:28.0,5/20/21
9451274-07,MC10,,06/01/21,FH,,,----->,0,0,,,530,,2,b53bce4cadc701d25c13ffbdb384c74e,MCP,5/21/21,05/21/21,05/21/21,36:49.0,5/21/21
9451274-07,MC10,,06/02/21,WB,,,Stock,0,0,,,530,,1,a0164548030e63bbc1c498494e2d6ade,MCP,6/2/21,06/02/21,06/02/21,37:17.0,6/2/21
9451274-07,MC10,,06/03/21,WB,,,Stock,0,0,,,530,,1,891d2ec08ea4a25809f137439fb2592f,MCP,6/3/21,06/03/21,06/03/21,37:31.0,6/3/21
9451274-07,MC10,,06/03/21,FH,,,----->,0,0,,,530,,2,d51300c6557ea0315d1726de559d7925,MCP,5/22/21,05/22/21,05/22/21,36:48.0,5/22/21
9451274-07,MC10,,06/03/21,FH,,,----->,0,0,,,530,,2,8ac1fb087c5ee7472ebf7fd494f3e06c,MCP,5/23/21,05/23/21,05/23/21,38:09.0,5/23/21
9451274-07,MC10,,06/03/21,FH,,,----->,0,0,,,530,,2,1c5a5c98f1bce06afca78806121f463a,MCP,5/24/21,05/24/21,05/24/21,36:56.0,5/24/21
9451274-07,MC10,,06/04/21,WB,,,Stock,0,0,,,530,,1,595a94c17b6ea63a0f7bf4213dc84943,MCP,6/4/21,06/04/21,06/04/21,36:24.0,6/4/21
9451274-07,MC10,,06/05/21,WB,,,Stock,0,0,,,530,,1,054109b3529d0b127f10601a4b9ffbaf,MCP,6/5/21,06/05/21,06/05/21,37:10.0,6/5/21
9451274-07,MC10,,06/06/21,WB,,,Stock,0,0,,,530,,1,15e589d9bde1646fd16104d0088a4587,MCP,6/6/21,06/06/21,06/06/21,38:18.0,6/6/21
9451274-07,MC10,,06/07/21,WB,,,Stock,0,0,,,530,,1,d3fc4f892dd249ee45b1e3253804a6d8,MCP,6/7/21,06/07/21,06/07/21,36:35.0,6/7/21
9451274-07,MC10,,06/08/21,WB,,,Stock,0,0,,,530,,1,32cbd9b6170570ba2431d4d4c5d69c77,MCP,6/8/21,06/08/21,06/08/21,35:59.0,6/8/21
9451274-07,MC10,,06/08/21,FH,,,----->,0,0,,,530,,2,d2159d7c3f81c0ac3adbbf5ee1d21b80,MCP,5/25/21,05/25/21,05/25/21,36:50.0,5/25/21
9451274-07,MC10,,06/08/21,FH,,,----->,0,0,,,530,,2,92ab09dd0b5cca86847b973e79af0ebb,MCP,5/26/21,05/26/21,05/26/21,35:58.0,5/26/21
9451274-07,MC10,,06/08/21,FH,,,----->,0,0,,,530,,2,4418b2d223b868a2b409053c16a16d21,MCP,5/27/21,05/27/21,05/27/21,36:43.0,5/27/21
9451274-07,MC10,,06/08/21,FH,,,----->,0,0,,,530,,2,3a59d5b42c28d390d6538295467f67c9,MCP,5/28/21,05/28/21,05/28/21,37:19.0,5/28/21
9451274-07,MC10,,06/09/21,WB,,,Stock,0,0,,,530,,1,3fb12b0b156f8be43e4f63b67ad1d162,MCP,6/9/21,06/09/21,06/09/21,38:33.0,6/9/21
9451274-07,MC10,,06/10/21,WB,,,Stock,0,0,,,530,,1,af268896a97a9155deb74f880db9981f,MCP,6/10/21,06/10/21,06/10/21,36:40.0,6/10/21
9451274-07,MC10,,06/10/21,FH,,,----->,0,0,,,530,,2,2fdb71add44bb9b8f9d8f110b9fe2460,MCP,5/29/21,05/29/21,05/29/21,37:02.0,5/29/21
9451274-07,MC10,,06/10/21,FH,,,----->,0,0,,,530,,2,df4c1a0319f6dcb7d5bfac8e537de2f6,MCP,5/30/21,05/30/21,05/30/21,36:34.0,5/30/21
9451274-07,MC10,,06/10/21,FH,,,----->,0,0,,,530,,2,5c924b1b7d128f07ca99201d47e5c014,MCP,5/31/21,05/31/21,05/31/21,38:35.0,5/31/21
9451274-07,MC10,,06/10/21,FH,,,----->,0,0,,,530,,2,f79b13d892ca00195a2f16c7131a18e5,MCP,6/1/21,06/01/21,06/01/21,39:45.0,6/1/21
9451274-07,MC10,,06/11/21,WB,,,Stock,0,0,,,530,,1,f5ae0b8acbb34bf4be5032e0ac327d55,MCP,6/11/21,06/11/21,06/11/21,35:59.0,6/11/21
9451274-07,MC10,,06/12/21,WB,,,Stock,0,0,,,530,,1,23eaf93bf0e32282054b0f7059194085,MCP,6/12/21,06/12/21,06/12/21,37:23.0,6/12/21
9451274-07,MC10,,06/13/21,WB,,,Stock,0,0,,,530,,1,0ef4bf96f6c02af31bd9dc7242962fca,MCP,6/13/21,06/13/21,06/13/21,38:13.0,6/13/21
9451274-07,MC10,,06/14/21,WB,,,Stock,0,0,,,530,,1,477240cdd306e75ea3a00f4e778b3b80,MCP,6/14/21,06/14/21,06/14/21,38:11.0,6/14/21
9451274-07,MC10,,06/15/21,WB,,,Stock,0,0,,,530,,1,c779fbd4607a22fc4830866a9d7d9887,MCP,6/15/21,06/15/21,06/15/21,36:37.0,6/15/21
9451274-07,MC10,,06/15/21,FH,,,----->,0,0,,,530,,2,a0164548030e63bbc1c498494e2d6ade,MCP,6/2/21,06/02/21,06/02/21,37:17.0,6/2/21
9451274-07,MC10,,06/15/21,FH,,,----->,0,0,,,530,,2,891d2ec08ea4a25809f137439fb2592f,MCP,6/3/21,06/03/21,06/03/21,37:31.0,6/3/21
9451274-07,MC10,,06/15/21,FH,,,----->,0,0,,,530,,2,595a94c17b6ea63a0f7bf4213dc84943,MCP,6/4/21,06/04/21,06/04/21,36:24.0,6/4/21
9451274-07,MC10,,06/15/21,FH,,,----->,0,0,,,530,,2,054109b3529d0b127f10601a4b9ffbaf,MCP,6/5/21,06/05/21,06/05/21,37:10.0,6/5/21
9451274-07,MC10,,06/16/21,WB,,,Stock,0,0,,,530,,1,c510de1bd028209c7d3af50be4a06f5a,MCP,6/16/21,06/16/21,06/16/21,35:45.0,6/16/21
9451274-07,MC10,,06/17/21,WB,,,Stock,0,0,,,530,,1,1f703af2d657d1b085327fb64bde1ec7,MCP,6/17/21,06/17/21,06/17/21,36:26.0,6/17/21
9451274-07,MC10,,06/17/21,FH,,,----->,0,0,,,530,,2,15e589d9bde1646fd16104d0088a4587,MCP,6/6/21,06/06/21,06/06/21,38:18.0,6/6/21
9451274-07,MC10,,06/17/21,FH,,,----->,0,0,,,530,,2,d3fc4f892dd249ee45b1e3253804a6d8,MCP,6/7/21,06/07/21,06/07/21,36:35.0,6/7/21
9451274-07,MC10,,06/17/21,FH,,,----->,0,0,,,530,,2,32cbd9b6170570ba2431d4d4c5d69c77,MCP,6/8/21,06/08/21,06/08/21,35:59.0,6/8/21
9451274-07,MC10,,06/18/21,WB,,,Stock,0,0,,,530,,1,175a5207843930d726984f88e2982cbd,MCP,6/18/21,06/18/21,06/18/21,37:08.0,6/18/21
9451274-07,MC10,,06/19/21,WB,,,Stock,0,0,,,530,,1,55cd6009abedb7790324d2c98a4cb12f,MCP,6/19/21,06/19/21,06/19/21,34:42.0,6/19/21
9451274-07,MC10,,06/20/21,WB,,,Stock,0,0,,,530,,1,25bca6125b14e6f96a95a53c0c05805c,MCP,6/20/21,06/20/21,06/20/21,35:30.0,6/20/21
9451274-07,MC10,,06/21/21,WB,,,Stock,0,0,,,530,,1,7cd87a8f2bd8aedc7d38d6fa46de2dfb,MCP,6/21/21,06/21/21,06/21/21,38:07.0,6/21/21
9451274-07,MC10,,06/22/21,WB,,,Stock,0,0,,,530,,1,071f7b98de92162da25946b81c39bacf,MCP,6/22/21,06/22/21,06/22/21,35:11.0,6/22/21
9451274-07,MC10,,06/22/21,FH,,,----->,0,0,,,530,,2,3fb12b0b156f8be43e4f63b67ad1d162,MCP,6/9/21,06/09/21,06/09/21,38:33.0,6/9/21
9451274-07,MC10,,06/22/21,FH,,,----->,0,0,,,530,,2,af268896a97a9155deb74f880db9981f,MCP,6/10/21,06/10/21,06/10/21,36:40.0,6/10/21
9451274-07,MC10,,06/22/21,FH,,,----->,0,0,,,530,,2,f5ae0b8acbb34bf4be5032e0ac327d55,MCP,6/11/21,06/11/21,06/11/21,35:59.0,6/11/21
9451274-07,MC10,,06/22/21,FH,,,----->,0,0,,,530,,2,23eaf93bf0e32282054b0f7059194085,MCP,6/12/21,06/12/21,06/12/21,37:23.0,6/12/21
9451274-07,MC10,,06/23/21,WB,,,Stock,0,0,,,530,,1,2758a09461bb33208ad54369e8ac42e0,MCP,6/23/21,06/23/21,06/24/21,59:01.0,6/24/21
9451274-07,MC10,,06/24/21,WB,,,Stock,0,0,,,530,,1,eec25459db3d0e65c59f36dce4514457,MCP,6/24/21,06/24/21,06/24/21,38:40.0,6/24/21
9451274-07,MC10,,06/24/21,FH,,,----->,0,0,,,530,,2,0ef4bf96f6c02af31bd9dc7242962fca,MCP,6/13/21,06/13/21,06/13/21,38:13.0,6/13/21
9451274-07,MC10,,06/24/21,FH,,,----->,0,0,,,530,,2,477240cdd306e75ea3a00f4e778b3b80,MCP,6/14/21,06/14/21,06/14/21,38:11.0,6/14/21
9451274-07,MC10,,06/24/21,FH,,,----->,0,0,,,530,,2,c779fbd4607a22fc4830866a9d7d9887,MCP,6/15/21,06/15/21,06/15/21,36:37.0,6/15/21
9451274-07,MC10,,06/25/21,WB,,,Stock,0,0,,,530,,1,b1667879290e436a734c82c8cdee0a65,MCP,6/25/21,06/25/21,06/25/21,36:49.0,6/25/21
9451274-07,MC10,,06/26/21,WB,,,Stock,0,0,,,530,,1,e61fd5f46b020daabb6c329f522e568f,MCP,6/26/21,06/26/21,06/26/21,35:13.0,6/26/21
9451274-07,MC10,,06/27/21,WB,,,Stock,0,0,,,530,,1,884f2d6dc6ba04fff414d89e27b98525,MCP,6/27/21,06/27/21,06/27/21,35:57.0,6/27/21
9451274-07,MC10,,06/28/21,WB,,,Stock,0,0,,,530,,1,ebf7769a7452848e16905cc08eb9b408,MCP,6/28/21,06/28/21,06/28/21,38:45.0,6/28/21
9451274-07,MC10,,06/29/21,WB,,,Stock,0,0,,,530,,1,b1347401605a3c000c8b0a60699b93fa,MCP,6/29/21,06/29/21,06/29/21,35:01.0,6/29/21
9451274-07,MC10,,06/29/21,FH,,,----->,0,0,,,530,,2,c510de1bd028209c7d3af50be4a06f5a,MCP,6/16/21,06/16/21,06/16/21,35:45.0,6/16/21
9451274-07,MC10,,06/29/21,FH,,,----->,0,0,,,530,,2,1f703af2d657d1b085327fb64bde1ec7,MCP,6/17/21,06/17/21,06/17/21,36:26.0,6/17/21
9451274-07,MC10,,06/29/21,FH,,,----->,0,0,,,530,,2,175a5207843930d726984f88e2982cbd,MCP,6/18/21,06/18/21,06/18/21,37:08.0,6/18/21
9451274-07,MC10,,06/29/21,FH,,,----->,0,0,,,530,,2,55cd6009abedb7790324d2c98a4cb12f,MCP,6/19/21,06/19/21,06/19/21,34:42.0,6/19/21
9451274-07,MC10,,06/30/21,WB,,,Stock,0,0,,,530,,1,931be57ab5a36c292bdcb24a0c301220,MCP,6/30/21,06/30/21,06/30/21,36:27.0,6/30/21
9451274-07,MC10,,07/01/21,WB,,,Stock,0,0,,,530,,1,08db05a09d5caad59dbde194e66ae71a,MCP,7/1/21,07/01/21,07/01/21,36:50.0,7/1/21
9451274-07,MC10,,07/01/21,FH,,,----->,0,0,,,530,,2,25bca6125b14e6f96a95a53c0c05805c,MCP,6/20/21,06/20/21,06/20/21,35:30.0,6/20/21
9451274-07,MC10,,07/01/21,FH,,,----->,0,0,,,530,,2,7cd87a8f2bd8aedc7d38d6fa46de2dfb,MCP,6/21/21,06/21/21,06/21/21,38:07.0,6/21/21
9451274-07,MC10,,07/01/21,FH,,,----->,0,0,,,530,,2,071f7b98de92162da25946b81c39bacf,MCP,6/22/21,06/22/21,06/22/21,35:11.0,6/22/21
9451274-07,MC10,,07/02/21,WB,,,Stock,0,0,,,530,,1,9340b451e6a70d3d19a9a60b31db3aa2,MCP,7/2/21,07/02/21,07/02/21,36:02.0,7/2/21
9451274-07,MC10,,07/03/21,WB,,,Stock,0,0,,,530,,1,685e1538385d74106c318e0cf17ade92,MCP,7/3/21,07/03/21,07/03/21,36:53.0,7/3/21
9451274-07,MC10,,07/04/21,WB,,,Stock,0,0,,,530,,1,a2aed4088522547e7f598febac7325f9,MCP,7/4/21,07/04/21,07/04/21,36:16.0,7/4/21
